fecha,estado,order_id,activo,tipo,direccion,puntaje,patron,rsi,resultado,razon,origen_autoridad,decision_sombra_origen,core4_rescate,core4_reglas,directa_ruta_validada,validacion_mercado_ok,razon_validacion_mercado,segundo_antes,segundo_entrada,demora_envio,tiempo_envio_inicio,tiempo_respuesta_iq,tiempo_expiracion,vela_confirmacion_from,precio_confirmacion_open,precio_confirmacion_close,precio_confirmacion_high,precio_confirmacion_low,auditoria_orden_iq_json
2026-09-02 15:15:07,CERRADA,14224842328,EURTHB-OTC,turbo,call,18,reacción compradora en soporte,51.07,20.5,"ESTRATEGIA: reacción compradora en soporte, CALL válido por price action profesional: rechazo comprador confirmado: soporte + cierre alto + confirmación sin resistencia inmediata | impulso alcista medio: avance válido pero no dominante, precio reaccionando en soporte, presión: presión alcista reciente, RSI: 51.07, calidad C, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 59, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 55.85, VALIDACIÓN MERCADO: CALL permitido a favor de tendencia alcista, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia",,,,,,,,6,7,0.407,1788376507.5157151,1788376507.9229438,1,,,,,,"{""option-opened"": {""name"": ""option-opened"", ""microserviceName"": ""binary-options"", ""msg"": {""index"": 10340905676, ""option_id"": 14224842328, ""user_id"": 100593322, ""user_group_id"": 191, ""open_time"": 1788376507, ""open_time_millisecond"": 1788376507305, ""expiration_time"": 1788376560, ""amount"": 25, ""enrolled_amount"": 25, ""currency"": ""USD"", ""profit_amount"": 0, ""profit_percent"": 182, ""option_type"": ""turbo"", ""option_type_id"": 3, ""direction"": ""call"", ""value"": 38.836565, ""active"": ""EURTHB-OTC"", ""params"": null, ""platform_id"": 82, ""is_demo"": false, ""aff_id"": 0, ""balance_type_id"": 4, ""robot_id"": null, ""tournament_id"": null, ""bonus_rate"": 1, ""inout_diff"": 0, ""aff_track"": """", ""country_id"": 59, ""balance"": 0, ""client_platform_id"": 82, ""is_can_trade"": true, ""currency_mask"": ""$%s"", ""active_id"": 2181, ""balance_id"": 497753323, ""requested_at"": 1788376507304, ""created_at"": 1788376507304, ""updated_at"": 1788376507384}}, ""position-changed"": {""name"": ""position-changed"", ""microserviceName"": ""portfolio"", ""msg"": {""version"": 45507117933, ""id"": ""22bf7f46126b49e5695afab684b34ce5"", ""user_id"": 100593322, ""user_balance_id"": 497753323, ""platform_id"": 82, ""external_id"": 14224842328, ""active_id"": 2181, ""instrument_id"": ""2181"", ""source"": ""binary-options"", ""instrument_type"": ""turbo-option"", ""status"": ""open"", ""open_time"": 1788376507305, ""open_quote"": 38.836565, ""invest"": 25, ""invest_enrolled"": 25, ""sell_profit"": 2.275, ""sell_profit_enrolled"": 2.275, ""expected_profit"": 25, ""expected_profit_enrolled"": 25, ""pnl"": -22.725, ""pnl_net"": -22.725, ""current_price"": 38.836565, ""quote_timestamp"": 1788376507000, ""swap"": 0, ""raw_event"": {""index"": 13826122854, ""option_id"": 14224842328, ""user_id"": 100593322, ""balance_id"": 497753323, ""option_type_id"": 3, ""option_type"": ""turbo"", ""active_id"": 2181, ""platform_id"": 82, ""profit_percent"": 182, ""user_balance_type"": 4, ""currency"": ""USD"", ""direction"": ""call"", ""result"": ""opened"", ""amount"": 25, ""enrolled_amount"": 25, ""profit_amount"": null, ""win_enrolled_amount"": null, ""value"": 38.836565, ""expiration_value"": null, ""open_time"": 1788376507, ""open_time_millisecond"": 1788376507305, ""expiration_time"": 1788376560, ""initial_expiration_count"": 1, ""actual_expire"": null, ""user_group_id"": 191, ""requested_at"": 1788376507304, ""created_at"": 1788376507304, ""updated_at"": 1788376507384}}}}"
2026-09-02 15:22:09,CERRADA,14224860364,EURJPY-OTC,turbo,put,18,pullback bajista a EMA,48.11,-25.0,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión alcista reciente, RSI: 48.11, rechazo vendedor por recuperación fallida, pin bar bajista, calidad A+, memoria permite operación, advertencia mercado: pullback bajista requiere tendencia bajista fuerte o puntaje alto, enviada al cerebro único como evidencia, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 62, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 54.34, VALIDACIÓN MERCADO: pullback bajista requiere tendencia bajista fuerte o puntaje alto, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte",,,,,,,,7,8,0.566,1788376928.4866478,1788376929.0525668,1,,,,,,"{""option-opened"": {""name"": ""option-opened"", ""microserviceName"": ""binary-options"", ""msg"": {""index"": 10340921712, ""option_id"": 14224860364, ""user_id"": 100593322, ""user_group_id"": 191, ""open_time"": 1788376928, ""open_time_millisecond"": 1788376928318, ""expiration_time"": 1788376980, ""amount"": 25, ""enrolled_amount"": 25, ""currency"": ""USD"", ""profit_amount"": 0, ""profit_percent"": 187, ""option_type"": ""turbo"", ""option_type_id"": 3, ""direction"": ""put"", ""value"": 184.307935, ""active"": ""EURJPY-OTC"", ""params"": null, ""platform_id"": 82, ""is_demo"": false, ""aff_id"": 0, ""balance_type_id"": 4, ""robot_id"": null, ""tournament_id"": null, ""bonus_rate"": 1, ""inout_diff"": 0, ""aff_track"": """", ""country_id"": 59, ""balance"": 0, ""client_platform_id"": 82, ""is_can_trade"": true, ""currency_mask"": ""$%s"", ""active_id"": 79, ""balance_id"": 497753323, ""requested_at"": 1788376928317, ""created_at"": 1788376928318, ""updated_at"": 1788376928390}}, ""position-changed"": {""name"": ""position-changed"", ""microserviceName"": ""portfolio"", ""msg"": {""version"": 45507177886, ""id"": ""81040ce121a2832fa390307c4e79862f"", ""user_id"": 100593322, ""user_balance_id"": 497753323, ""platform_id"": 82, ""external_id"": 14224860364, ""active_id"": 79, ""instrument_id"": ""79"", ""source"": ""binary-options"", ""instrument_type"": ""turbo-option"", ""status"": ""open"", ""open_time"": 1788376928318, ""open_quote"": 184.307935, ""invest"": 25, ""invest_enrolled"": 25, ""sell_profit"": 10.285, ""sell_profit_enrolled"": 10.285, ""expected_profit"": 0, ""expected_profit_enrolled"": 0, ""pnl"": -14.715, ""pnl_net"": -14.715, ""current_price"": 184.310015, ""quote_timestamp"": 1788376928000, ""swap"": 0, ""raw_event"": {""index"": 13826156508, ""option_id"": 14224860364, ""user_id"": 100593322, ""balance_id"": 497753323, ""option_type_id"": 3, ""option_type"": ""turbo"", ""active_id"": 79, ""platform_id"": 82, ""profit_percent"": 187, ""user_balance_type"": 4, ""currency"": ""USD"", ""direction"": ""put"", ""result"": ""opened"", ""amount"": 25, ""enrolled_amount"": 25, ""profit_amount"": null, ""win_enrolled_amount"": null, ""value"": 184.307935, ""expiration_value"": null, ""open_time"": 1788376928, ""open_time_millisecond"": 1788376928318, ""expiration_time"": 1788376980, ""initial_expiration_count"": 1, ""actual_expire"": null, ""user_group_id"": 191, ""requested_at"": 1788376928317, ""created_at"": 1788376928318, ""updated_at"": 1788376928390}}}}"
2026-09-02 15:25:08,CERRADA,14224867580,XAUUSD-OTC,turbo,put,20,pullback bajista a EMA,57.15,-25.0,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión neutral, RSI: 57.15, rechazo vendedor por recuperación fallida, pin bar bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 58, TENDENCIA AVANZADA: BAJISTA_DEBIL fuerza 43.41, VALIDACIÓN MERCADO: tendencia sucia: pullback bajista permitido con puntaje alto, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte",,,,,,,,7,7,0.416,1788377107.636515,1788377108.0524695,1,,,,,,"{""option-opened"": {""name"": ""option-opened"", ""microserviceName"": ""binary-options"", ""msg"": {""index"": 10340928101, ""option_id"": 14224867580, ""user_id"": 100593322, ""user_group_id"": 191, ""open_time"": 1788377107, ""open_time_millisecond"": 1788377107439, ""expiration_time"": 1788377160, ""amount"": 25, ""enrolled_amount"": 25, ""currency"": ""USD"", ""profit_amount"": 0, ""profit_percent"": 187, ""option_type"": ""turbo"", ""option_type_id"": 3, ""direction"": ""put"", ""value"": 4282.604335, ""active"": ""XAUUSD-OTC"", ""params"": null, ""platform_id"": 82, ""is_demo"": false, ""aff_id"": 0, ""balance_type_id"": 4, ""robot_id"": null, ""tournament_id"": null, ""bonus_rate"": 1, ""inout_diff"": 0, ""aff_track"": """", ""country_id"": 59, ""balance"": 0, ""client_platform_id"": 82, ""is_can_trade"": true, ""currency_mask"": ""$%s"", ""active_id"": 1857, ""balance_id"": 497753323, ""requested_at"": 1788377107438, ""created_at"": 1788377107438, ""updated_at"": 1788377107541}}}"
2026-09-02 16:39:05,CERRADA,14225043200,TRUMPUSD-OTC,turbo,put,18,reacción vendedora en resistencia,66.84,20.5,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido: presión vendedora en resistencia, precio reaccionando en resistencia, presión: presión bajista reciente, RSI: 66.84, calidad A+, memoria permite operación, advertencia mercado: PUT bloqueado contra tendencia alcista, enviada al cerebro único como evidencia, advertencia acción precio: acción precio: lectura avanzada contradice PUT, enviada al cerebro único como evidencia, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 59, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 55.14, VALIDACIÓN MERCADO: PUT bloqueado contra tendencia alcista, ZONA SR: PUT permitido: cerca de resistencia, ACCION PRECIO: acción precio: lectura avanzada contradice PUT, RUPTURA: sin ruptura confirmada de soporte",,,,,,,,3,4,0.512,1788381544.6746826,1788381545.1867156,1,,,,,,"{""option-opened"": {""name"": ""option-opened"", ""microserviceName"": ""binary-options"", ""msg"": {""index"": 10341083082, ""option_id"": 14225043200, ""user_id"": 100593322, ""user_group_id"": 191, ""open_time"": 1788381544, ""open_time_millisecond"": 1788381544527, ""expiration_time"": 1788381600, ""amount"": 25, ""enrolled_amount"": 25, ""currency"": ""USD"", ""profit_amount"": 0, ""profit_percent"": 182, ""option_type"": ""turbo"", ""option_type_id"": 3, ""direction"": ""put"", ""value"": 3.496085, ""active"": ""TRUMPUSD-OTC"", ""params"": null, ""platform_id"": 82, ""is_demo"": false, ""aff_id"": 0, ""balance_type_id"": 4, ""robot_id"": null, ""tournament_id"": null, ""bonus_rate"": 1, ""inout_diff"": 0, ""aff_track"": """", ""country_id"": 59, ""balance"": 0, ""client_platform_id"": 82, ""is_can_trade"": true, ""currency_mask"": ""$%s"", ""active_id"": 2265, ""balance_id"": 497753323, ""requested_at"": 1788381544526, ""created_at"": 1788381544526, ""updated_at"": 1788381544701}}, ""position-changed"": {""name"": ""position-changed"", ""microserviceName"": ""portfolio"", ""msg"": {""version"": 45507835781, ""id"": ""a41e688d81c9d67af6c565291b2cd37a"", ""user_id"": 100593322, ""user_balance_id"": 497753323, ""platform_id"": 82, ""external_id"": 14225043200, ""active_id"": 2265, ""instrument_id"": ""2265"", ""source"": ""binary-options"", ""instrument_type"": ""turbo-option"", ""status"": ""open"", ""open_time"": 1788381544527, ""open_quote"": 3.496085, ""invest"": 25, ""invest_enrolled"": 25, ""sell_profit"": 10.465, ""sell_profit_enrolled"": 10.465, ""expected_profit"": 25, ""expected_profit_enrolled"": 25, ""pnl"": -14.535, ""pnl_net"": -14.535, ""current_price"": 3.496085, ""quote_timestamp"": 1788381544514, ""swap"": 0, ""raw_event"": {""index"": 13826501879, ""option_id"": 14225043200, ""user_id"": 100593322, ""balance_id"": 497753323, ""option_type_id"": 3, ""option_type"": ""turbo"", ""active_id"": 2265, ""platform_id"": 82, ""profit_percent"": 182, ""user_balance_type"": 4, ""currency"": ""USD"", ""direction"": ""put"", ""result"": ""opened"", ""amount"": 25, ""enrolled_amount"": 25, ""profit_amount"": null, ""win_enrolled_amount"": null, ""value"": 3.496085, ""expiration_value"": null, ""open_time"": 1788381544, ""open_time_millisecond"": 1788381544527, ""expiration_time"": 1788381600, ""initial_expiration_count"": 1, ""actual_expire"": null, ""user_group_id"": 191, ""requested_at"": 1788381544526, ""created_at"": 1788381544526, ""updated_at"": 1788381544701}}}}"
2026-09-02 17:07:04,CERRADA,14225106083,AUS200-OTC,turbo,put,21,reacción vendedora en resistencia,62.35,20.5,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido por price action profesional: rechazo vendedor confirmado: resistencia + cierre bajo + confirmación sin soporte inmediato, precio reaccionando en resistencia, presión: presión alcista reciente, RSI: 62.35, envolvente bajista, calidad A+, memoria permite operación, advertencia mercado: PUT bloqueado contra tendencia alcista, enviada al cerebro único como evidencia, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 65, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 69.01, VALIDACIÓN MERCADO: PUT bloqueado contra tendencia alcista, ZONA SR: PUT permitido: cerca de resistencia, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte",,,,,,,,3,3,0.431,1788383224.03647,1788383224.4675958,1,,,,,,"{""option-opened"": {""name"": ""option-opened"", ""microserviceName"": ""binary-options"", ""msg"": {""index"": 10341135663, ""option_id"": 14225106083, ""user_id"": 100593322, ""user_group_id"": 191, ""open_time"": 1788383223, ""open_time_millisecond"": 1788383223912, ""expiration_time"": 1788383280, ""amount"": 25, ""enrolled_amount"": 25, ""currency"": ""USD"", ""profit_amount"": 0, ""profit_percent"": 182, ""option_type"": ""turbo"", ""option_type_id"": 3, ""direction"": ""put"", ""value"": 9038.431135, ""active"": ""AUS200-OTC"", ""params"": null, ""platform_id"": 82, ""is_demo"": false, ""aff_id"": 0, ""balance_type_id"": 4, ""robot_id"": null, ""tournament_id"": null, ""bonus_rate"": 1, ""inout_diff"": 0, ""aff_track"": """", ""country_id"": 59, ""balance"": 0, ""client_platform_id"": 82, ""is_can_trade"": true, ""currency_mask"": ""$%s"", ""active_id"": 2048, ""balance_id"": 497753323, ""requested_at"": 1788383223911, ""created_at"": 1788383223912, ""updated_at"": 1788383223992}}, ""position-changed"": {""name"": ""position-changed"", ""microserviceName"": ""portfolio"", ""msg"": {""version"": 45508050467, ""id"": ""49011d17b8fbe549c5f6561a281fe049"", ""user_id"": 100593322, ""user_balance_id"": 497753323, ""platform_id"": 82, ""external_id"": 14225106083, ""active_id"": 2048, ""instrument_id"": ""2048"", ""source"": ""binary-options"", ""instrument_type"": ""turbo-option"", ""status"": ""open"", ""open_time"": 1788383223912, ""open_quote"": 9038.431135, ""invest"": 25, ""invest_enrolled"": 25, ""sell_profit"": 3.1850000000000005, ""sell_profit_enrolled"": 3.1850000000000005, ""expected_profit"": 25, ""expected_profit_enrolled"": 25, ""pnl"": -21.814999999999998, ""pnl_net"": -21.814999999999998, ""current_price"": 9038.431135, ""quote_timestamp"": 1788383223850, ""swap"": 0, ""raw_event"": {""index"": 13826617951, ""option_id"": 14225106083, ""user_id"": 100593322, ""balance_id"": 497753323, ""option_type_id"": 3, ""option_type"": ""turbo"", ""active_id"": 2048, ""platform_id"": 82, ""profit_percent"": 182, ""user_balance_type"": 4, ""currency"": ""USD"", ""direction"": ""put"", ""result"": ""opened"", ""amount"": 25, ""enrolled_amount"": 25, ""profit_amount"": null, ""win_enrolled_amount"": null, ""value"": 9038.431135, ""expiration_value"": null, ""open_time"": 1788383223, ""open_time_millisecond"": 1788383223912, ""expiration_time"": 1788383280, ""initial_expiration_count"": 1, ""actual_expire"": null, ""user_group_id"": 191, ""requested_at"": 1788383223911, ""created_at"": 1788383223912, ""updated_at"": 1788383223992}}}}"
2026-09-02 17:50:05,CERRADA,14225206861,NVDA-OTC,turbo,call,19,CHOCH alcista,55.77,21.0,"ESTRATEGIA: CHOCH alcista, CHOCH alcista confirmado: ruptura con cuerpo, EMA favorece compra, CHOCH con contexto confirmado, rechazo histórico: sin rechazo histórico dominante, presión: presión alcista reciente, patrón contexto: patrón alcista sin contexto suficiente, RSI: 55.77, price action profesional favorece CALL: impulso alcista fuerte: avance limpio, cierres altos y fuerza sostenida, micro contexto: impulso alcista, calidad A, memoria permite operación, advertencia mercado: tendencia sucia: CHOCH débil bloqueado, enviada al cerebro único como evidencia, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 58, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 62.16, VALIDACIÓN MERCADO: tendencia sucia: CHOCH débil bloqueado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia",,,,,,,,4,4,0.595,1788385804.7252886,1788385805.3199468,1,,,,,,"{""option-opened"": {""name"": ""option-opened"", ""microserviceName"": ""binary-options"", ""msg"": {""index"": 10341222811, ""option_id"": 14225206861, ""user_id"": 100593322, ""user_group_id"": 191, ""open_time"": 1788385804, ""open_time_millisecond"": 1788385804827, ""expiration_time"": 1788385860, ""amount"": 25, ""enrolled_amount"": 25, ""currency"": ""USD"", ""profit_amount"": 0, ""profit_percent"": 184, ""option_type"": ""turbo"", ""option_type_id"": 3, ""direction"": ""call"", ""value"": 229.451795, ""active"": ""NVDA-OTC"", ""params"": null, ""platform_id"": 82, ""is_demo"": false, ""aff_id"": 0, ""balance_type_id"": 4, ""robot_id"": null, ""tournament_id"": null, ""bonus_rate"": 1, ""inout_diff"": 0, ""aff_track"": """", ""country_id"": 59, ""balance"": 0, ""client_platform_id"": 82, ""is_can_trade"": true, ""currency_mask"": ""$%s"", ""active_id"": 2403, ""balance_id"": 497753323, ""requested_at"": 1788385804826, ""created_at"": 1788385804827, ""updated_at"": 1788385804900}}, ""position-changed"": {""name"": ""position-changed"", ""microserviceName"": ""portfolio"", ""msg"": {""version"": 45508354899, ""id"": ""8f3ec6febf766ac64a79d995a7906fc6"", ""user_id"": 100593322, ""user_balance_id"": 497753323, ""platform_id"": 82, ""external_id"": 14225206861, ""active_id"": 2403, ""instrument_id"": ""2403"", ""source"": ""binary-options"", ""instrument_type"": ""turbo-option"", ""status"": ""open"", ""open_time"": 1788385804827, ""open_quote"": 229.451795, ""invest"": 25, ""invest_enrolled"": 25, ""sell_profit"": 10.58, ""sell_profit_enrolled"": 10.58, ""expected_profit"": 0, ""expected_profit_enrolled"": 0, ""pnl"": -14.42, ""pnl_net"": -14.42, ""current_price"": 229.440315, ""quote_timestamp"": 1788385804833, ""swap"": 0, ""raw_event"": {""index"": 13826805812, ""option_id"": 14225206861, ""user_id"": 100593322, ""balance_id"": 497753323, ""option_type_id"": 3, ""option_type"": ""turbo"", ""active_id"": 2403, ""platform_id"": 82, ""profit_percent"": 184, ""user_balance_type"": 4, ""currency"": ""USD"", ""direction"": ""call"", ""result"": ""opened"", ""amount"": 25, ""enrolled_amount"": 25, ""profit_amount"": null, ""win_enrolled_amount"": null, ""value"": 229.451795, ""expiration_value"": null, ""open_time"": 1788385804, ""open_time_millisecond"": 1788385804827, ""expiration_time"": 1788385860, ""initial_expiration_count"": 1, ""actual_expire"": null, ""user_group_id"": 191, ""requested_at"": 1788385804826, ""created_at"": 1788385804827, ""updated_at"": 1788385804900}}}}"
2026-09-02 17:52:04,CERRADA,14225211497,ATOMUSD-OTC,turbo,put,18,reacción vendedora en resistencia,58.44,-25.0,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido: presión vendedora en resistencia, precio reaccionando en resistencia, presión: presión alcista reciente, RSI: 58.44, calidad A+, memoria permite operación, advertencia mercado: PUT bloqueado contra tendencia alcista, enviada al cerebro único como evidencia, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 68, TENDENCIA AVANZADA: ALCISTA_FUERTE fuerza 73.6, VALIDACIÓN MERCADO: PUT bloqueado contra tendencia alcista, ZONA SR: PUT permitido: cerca de resistencia, ACCION PRECIO: acción precio: PUT sin conflicto fuerte de zona, RUPTURA: sin ruptura confirmada de soporte",,,,,,,,3,3,0.466,1788385924.0953808,1788385924.5616767,1,,,,,,"{""option-opened"": {""name"": ""option-opened"", ""microserviceName"": ""binary-options"", ""msg"": {""index"": 10341226898, ""option_id"": 14225211497, ""user_id"": 100593322, ""user_group_id"": 191, ""open_time"": 1788385924, ""open_time_millisecond"": 1788385924006, ""expiration_time"": 1788385980, ""amount"": 25, ""enrolled_amount"": 25, ""currency"": ""USD"", ""profit_amount"": 0, ""profit_percent"": 182, ""option_type"": ""turbo"", ""option_type_id"": 3, ""direction"": ""put"", ""value"": 1.569115, ""active"": ""ATOMUSD-OTC"", ""params"": null, ""platform_id"": 82, ""is_demo"": false, ""aff_id"": 0, ""balance_type_id"": 4, ""robot_id"": null, ""tournament_id"": null, ""bonus_rate"": 1, ""inout_diff"": 0, ""aff_track"": """", ""country_id"": 59, ""balance"": 0, ""client_platform_id"": 82, ""is_can_trade"": true, ""currency_mask"": ""$%s"", ""active_id"": 2150, ""balance_id"": 497753323, ""requested_at"": 1788385924005, ""created_at"": 1788385924005, ""updated_at"": 1788385924085}}, ""position-changed"": {""name"": ""position-changed"", ""microserviceName"": ""portfolio"", ""msg"": {""version"": 45508368926, ""id"": ""0de65aa1c4e3ff53dfec4c003205fa53"", ""user_id"": 100593322, ""user_balance_id"": 497753323, ""platform_id"": 82, ""external_id"": 14225211497, ""active_id"": 2150, ""instrument_id"": ""2150"", ""source"": ""binary-options"", ""instrument_type"": ""turbo-option"", ""status"": ""open"", ""open_time"": 1788385924006, ""open_quote"": 1.569115, ""invest"": 25, ""invest_enrolled"": 25, ""sell_profit"": 9.555, ""sell_profit_enrolled"": 9.555, ""expected_profit"": 25, ""expected_profit_enrolled"": 25, ""pnl"": -15.445, ""pnl_net"": -15.445, ""current_price"": 1.569115, ""quote_timestamp"": 1788385923866, ""swap"": 0, ""raw_event"": {""index"": 13826814713, ""option_id"": 14225211497, ""user_id"": 100593322, ""balance_id"": 497753323, ""option_type_id"": 3, ""option_type"": ""turbo"", ""active_id"": 2150, ""platform_id"": 82, ""profit_percent"": 182, ""user_balance_type"": 4, ""currency"": ""USD"", ""direction"": ""put"", ""result"": ""opened"", ""amount"": 25, ""enrolled_amount"": 25, ""profit_amount"": null, ""win_enrolled_amount"": null, ""value"": 1.569115, ""expiration_value"": null, ""open_time"": 1788385924, ""open_time_millisecond"": 1788385924006, ""expiration_time"": 1788385980, ""initial_expiration_count"": 1, ""actual_expire"": null, ""user_group_id"": 191, ""requested_at"": 1788385924005, ""created_at"": 1788385924005, ""updated_at"": 1788385924085}}}}"
2026-09-02 17:59:09,CERRADA,14225228365,PENUSD-OTC,turbo,put,18,reacción vendedora en resistencia,61.48,20.5,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido: rechazo vendedor fuerte en resistencia, precio reaccionando en resistencia, presión: presión bajista reciente, RSI: 61.48, calidad A+, memoria permite operación, advertencia mercado: PUT bloqueado contra tendencia alcista, enviada al cerebro único como evidencia, advertencia acción precio: acción precio: lectura avanzada contradice PUT, enviada al cerebro único como evidencia, advertencia vela contraria reciente: PUT bloqueado: martillo/rechazo comprador reciente, enviada al cerebro único como evidencia, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 58, TENDENCIA AVANZADA: ALCISTA_DEBIL fuerza 46.99, VALIDACIÓN MERCADO: PUT bloqueado contra tendencia alcista, ZONA SR: PUT permitido: cerca de resistencia, ACCION PRECIO: acción precio: lectura avanzada contradice PUT, RUPTURA: sin ruptura confirmada de soporte",,,,,,,,8,9,0.494,1788386349.4715557,1788386349.9656005,1,,,,,,"{""option-opened"": {""name"": ""option-opened"", ""microserviceName"": ""binary-options"", ""msg"": {""index"": 10341241777, ""option_id"": 14225228365, ""user_id"": 100593322, ""user_group_id"": 191, ""open_time"": 1788386349, ""open_time_millisecond"": 1788386349371, ""expiration_time"": 1788386400, ""amount"": 25, ""enrolled_amount"": 25, ""currency"": ""USD"", ""profit_amount"": 0, ""profit_percent"": 182, ""option_type"": ""turbo"", ""option_type_id"": 3, ""direction"": ""put"", ""value"": 0.371795, ""active"": ""PENUSD-OTC"", ""params"": null, ""platform_id"": 82, ""is_demo"": false, ""aff_id"": 0, ""balance_type_id"": 4, ""robot_id"": null, ""tournament_id"": null, ""bonus_rate"": 1, ""inout_diff"": 0, ""aff_track"": """", ""country_id"": 59, ""balance"": 0, ""client_platform_id"": 82, ""is_can_trade"": true, ""currency_mask"": ""$%s"", ""active_id"": 2301, ""balance_id"": 497753323, ""requested_at"": 1788386349370, ""created_at"": 1788386349371, ""updated_at"": 1788386349444}}}"
