tipo,activo,fecha,direccion,patron,puntaje,prioridad,score_final,consenso,nivel_consenso,ajuste_consenso,razones_consenso,calidad,rsi,tipo_mercado,calidad_mercado,score_mercado,estado_tendencia,fuerza_tendencia,direccion_tendencia,accion_precio,razon_accion_precio,pa_tipo,pa_direccion,pa_fuerza,pa_razon,bootiq_evidencias_price_action,bootiq_evidencias_mercado,base_estrategia,riesgos_base,fortalezas_base,ruptura_confirmada,tipo_ruptura,razon_ruptura,tipo_setup,calidad_setup,modo_entrada_setup,puntaje_extra_setup,riesgo_extra_setup,balance_setup,a_favor_tendencia,razones_setup,familia_setup,subtipo_setup,protocolo_sugerido,nivel_setup,estado_setup,confianza_setup,razones_clasificador_setup,riesgo_protocolo,nivel_riesgo_protocolo,razon_riesgo_protocolo,indice_confirmacion_ia,nivel_confirmacion_ia,accion_confirmacion_ia,razon_confirmacion_ia,rango_indice_confirmacion_ia,idx_senal,idx_entrada,motivo_ejecucion,estado_operacion,espera_velas,cerebro_unico_decision,cerebro_unico_decision_legacy,cerebro_unico_operar,cerebro_unico_confianza,cerebro_unico_requiere_protocolo,cerebro_unico_modo_ejecucion,cerebro_unico_bloquear_por_riesgo,cerebro_unico_riesgo,cerebro_unico_riesgo_puntos,cerebro_unico_motivos,modo_probabilidad,probabilidad_estimada,intervalo_probabilidad_inferior,intervalo_probabilidad_superior,muestra_probabilidad,wins_probabilidad,losses_probabilidad,confiabilidad_probabilidad,fuente_probabilidad_principal,fuente_probabilidad_respaldo,nivel_probabilidad_principal,clave_probabilidad_principal,decision_estadistica_sombra,operar_estadistico_sombra,requiere_protocolo_estadistico_sombra,motivo_decision_estadistica_sombra,d55_evaluada,d55_reconstruccion_valida,d55_error_probabilidad,d55_consenso_disponible,d55_consenso_intermedio,d55_fuentes_intermedias,d55_intermedias_positivas,d55_intermedias_negativas,d55_principal_nivel_reconstruido,d55_principal_clave_reconstruida,d55_probabilidad_reconstruida,d55_pa_rescate_sombra,d55_setup_veto_sombra,d55_accion,directa_evidencia_solida,directa_muestra,directa_confiabilidad,directa_nivel_probabilidad,directa_clave_probabilidad,fase4_evaluada,fase4_permitir_operacion,fase4_modo,fase4_confianza,fase4_decision,fase4_debe_bloquear,fase4_motivo,resultado,resultado_hipotetico,fecha_senal,precio_entrada_hipotetico,precio_cierre_hipotetico,precio_entrada,precio_cierre,movimiento,distancia_resultado,excursion_favor,excursion_contra,fuerza_cierre_siguiente,open_siguiente,close_siguiente,high_siguiente,low_siguiente,bootiq_identidad_activo,bootiq_identidad_tipo,bootiq_identidad_direccion,bootiq_identidad_patron,bootiq_estrategia_puntaje,bootiq_estrategia_prioridad,bootiq_estrategia_score_final,bootiq_estrategia_calidad,bootiq_mercado_tipo_mercado,bootiq_mercado_calidad_mercado,bootiq_mercado_score_mercado,bootiq_mercado_estado_tendencia,bootiq_mercado_fuerza_tendencia,bootiq_mercado_direccion_tendencia,bootiq_price_action_accion_precio,bootiq_price_action_pa_tipo,bootiq_price_action_pa_direccion,bootiq_price_action_pa_fuerza,bootiq_setup_tipo_setup,bootiq_setup_calidad_setup,bootiq_setup_modo_entrada_setup,bootiq_setup_balance_setup,bootiq_setup_familia_setup,bootiq_setup_subtipo_setup,bootiq_consenso_consenso,bootiq_consenso_nivel_consenso,bootiq_protocolo_protocolo_sugerido,bootiq_protocolo_nivel_riesgo_protocolo,bootiq_protocolo_indice_confirmacion_ia,bootiq_protocolo_accion_confirmacion_ia,bootiq_fase4_fase4_confianza,bootiq_fase4_fase4_decision,bootiq_fase4_fase4_debe_bloquear,bootiq_decision_unificada_accion,bootiq_decision_unificada_score,bootiq_decision_unificada_confianza,ajuste_ponderacion,motivos_ponderacion,pesos_aplicados,confianza_final_cerebro,auditoria_confianza_base,auditoria_ajuste_aprendizaje,auditoria_ajuste_price_action,auditoria_ajuste_mercado,auditoria_ajuste_estrategia,auditoria_ajuste_evidencias,auditoria_ajuste_ponderacion,auditoria_confianza_antes_ponderacion,auditoria_confianza_final,auditoria_motivos_price_action,auditoria_motivos_mercado,auditoria_motivos_estrategia,auditoria_protocolo_tipo,auditoria_protocolo_subtipo,auditoria_protocolo_familia,auditoria_protocolo_operada,auditoria_protocolo_idx_senal,auditoria_protocolo_idx_entrada,auditoria_protocolo_espera_velas,auditoria_protocolo_motivo,auditoria_protocolo_riesgo,auditoria_protocolo_nivel_riesgo,auditoria_protocolo_indice_confirmacion,auditoria_protocolo_nivel_confirmacion,auditoria_protocolo_accion_confirmacion,auditoria_protocolo_tipo_mercado,auditoria_protocolo_tendencia,auditoria_protocolo_pa_tipo,auditoria_protocolo_probabilidad,d43_sombra_aplica,d43_sombra_accion,d43_sombra_objetivo_espera,d43_sombra_protocolo,d43_sombra_idx_entrada,d43_sombra_espera_velas,d43_sombra_motivo,d43_sombra_encuentra_entrada,d43_sombra_cumple_minimo,d43_sombra_resultado,d43_sombra_relacion_oficial,sombra_retest_aplica,sombra_retest_encontro_ruptura,sombra_retest_idx_ruptura,sombra_retest_nivel_roto,sombra_pullback_idx_entrada,sombra_pullback_espera,sombra_pullback_resultado,sombra_retest_nivel_idx_entrada,sombra_retest_nivel_espera,sombra_retest_nivel_resultado,decision_post_protocolo,autoriza_post_protocolo,probabilidad_post_protocolo,intervalo_post_protocolo_inferior,intervalo_post_protocolo_superior,muestra_post_protocolo,confiabilidad_post_protocolo,fuente_post_protocolo_principal,fuente_post_protocolo_respaldo,nivel_post_protocolo_principal,clave_post_protocolo_principal,nivel_post_protocolo_respaldo,clave_post_protocolo_respaldo,cc2_nivel_principal,cc2_clave_principal,cc2_train_total_principal,cc2_train_wins_principal,cc2_train_losses_principal,cc2_train_winrate_principal,cc2_probabilidad_ajustada_principal,cc2_ajuste_principal,cc2_confiabilidad_principal,cc2_factor_muestra_principal,cc2_nivel_respaldo,cc2_clave_respaldo,cc2_train_total_respaldo,cc2_train_winrate_respaldo,cc2_probabilidad_ajustada_respaldo,cc2_fuentes_usadas,cc2_claves_consultadas,cc2_claves_descartadas,bootiq_veto_tecnico_sombra_detectado,bootiq_veto_tecnico_sombra_cantidad,bootiq_veto_tecnico_sombra_tipos,bootiq_veto_tecnico_sombra_modo,bootiq_resultado_estado_operacion,bootiq_resultado_motivo_ejecucion,bootiq_resultado_resultado,razon
turbo,EURNZD-OTC,1788368160,put,reacción vendedora en resistencia,18,4,144,50.0,MEDIO,0,base media | price action en contra | impulso fuerte | PA fuerza baja | contra tendencia | tendencia fuerte | mercado normal | riesgo mercado bajo | zona neutra,A+,65.66,TENDENCIA_ALCISTA,NORMAL,58,ALCISTA_FUERTE,75.1,ALCISTA,PUT_ZONA_NEUTRA,acción precio: PUT sin conflicto fuerte de zona,IMPULSO_ALCISTA_FUERTE,CALL,0.329,"impulso alcista fuerte: avance limpio, cierres altos y fuerza sostenida",IMPULSO_ALCISTA_FUERTE,TENDENCIA_ALCISTA | MERCADO_NORMAL | TENDENCIA_FUERTE | TENDENCIA_LIMPIA,MEDIA,MERCADO_NO_VALIDADO,,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,INDEFINIDO,MEDIA,DIRECTA,2,0,20,False,PUT ubicado cerca de resistencia | price action muestra impulso fuerte sin bono automático | mercado normal operable sin bono automático,REACCIÓN_ZONA,ZONA_GENERICA,PROTOCOLO_REACCION_ZONA,MEDIO,PENDIENTE_CONFIRMACION,50.0,"IDENTIDAD +4: setup de zona | PA -18: PA contrario a la señal | PA +2: impulso no dominante | MERCADO +0: mercado normal operable sin bono automático | MERCADO +0: tendencia fuerte sin bono automático | MERCADO -6: mercado no validado | HISTÓRICO +0: sin aprendizaje suficiente | CONSENSO -2: consenso medio | RESUMEN_CAPAS: identidad=54, pa=34, mercado=44, historico=50, consenso=48, metricas=50, extra=0",0,,,0,,,,,185,185,OPERACION_DIRECTA_CEREBRO_UNICO,OPERADA_DIRECTA,0,OPERAR,LEGACY_DESACTIVADO,True,51.36,False,DIRECTA,False,ALTO,6,"Base de estrategia débil o media. | La dirección de la operación contradice la tendencia principal. | Price Action contradice la dirección de la operación. | El contexto de mercado no está validado. | Aprendizaje jerárquico: 9 fuentes utilizadas; winrate ponderado 51.28%; muestra representativa 57; ajuste -0.64; probabilidad sombra 51.36%; confiabilidad alta. | PA en contra: impulso_alcista_fuerte | Mercado: calidad normal operable, sin ajuste automático. | Mercado: tendencia alcista detectada. | Mercado: tendencia fuerte detectada, sin ajuste automático. | Mercado: tendencia limpia detectada, sin ajuste automático. | D7.5: REACCION_ZONA autorizada para entrada directa por ventaja consistente en cuatro periodos temporales. Probabilidad sombra 51.36% | intervalo 44.62%–66.67% | muestra 57 | confiabilidad ALTA. | Decisión estadística: Probabilidad sombra 51.36% | intervalo 44.62%–66.67% | muestra 57 | confiabilidad ALTA.",SOMBRA,51.36,44.62,66.67,57,33,24,ALTA,"{'nivel': 'PA', 'clave': 'PA|IMPULSO_ALCISTA_FUERTE', 'total': 57, 'wins': 33, 'losses': 24, 'winrate': 57.89, 'ajuste': 0.0, 'decision': 'NEUTRO', 'confiabilidad': 'ALTA', 'peso_nivel': 0.9, 'factor_muestra': 0.95, 'factor_estabilidad': 1.0, 'peso_efectivo': 0.855, 'probabilidad_ajustada': 55.65, 'intervalo_inferior': 44.62, 'intervalo_superior': 66.67, 'estabilidad_disponible': True, 'muestra_estabilidad': 57, 'wr_inicio': 52.63, 'wr_medio': 68.42, 'wr_reciente': 52.63, 'dispersion_temporal': 15.79, 'cambio_inicio_reciente': 0.0, 'bloques_mismo_lado_prior': 3, 'persistencia_direccion': 1.0}","{'nivel': 'MERCADO_EVIDENCIAS', 'clave': 'MERCADO_EVIDENCIAS|MERCADO_NORMAL', 'total': 577, 'wins': 271, 'losses': 306, 'winrate': 46.97, 'ajuste': -2.17, 'decision': 'DEBIL', 'confiabilidad': 'ALTA', 'peso_nivel': 0.85, 'factor_muestra': 1.0, 'factor_estabilidad': 1.0, 'peso_efectivo': 0.85, 'probabilidad_ajustada': 47.04, 'intervalo_inferior': 43.04, 'intervalo_superior': 51.04, 'estabilidad_disponible': True, 'muestra_estabilidad': 577, 'wr_inicio': 45.08, 'wr_medio': 46.88, 'wr_reciente': 48.96, 'dispersion_temporal': 3.88, 'cambio_inicio_reciente': 3.88, 'bloques_mismo_lado_prior': 3, 'persistencia_direccion': 1.0}",PA,PA|IMPULSO_ALCISTA_FUERTE,OPERAR_CON_PROTOCOLO_SOMBRA,True,True,Probabilidad sombra 51.36% | intervalo 44.62%–66.67% | muestra 57 | confiabilidad ALTA.,True,True,0.0,True,51.21,3,2,1,PA,PA|IMPULSO_ALCISTA_FUERTE,51.36,False,False,SIN_CAMBIO,True,57,ALTA,PA,PA|IMPULSO_ALCISTA_FUERTE,True,True,DIRECTA,51.36,OPERAR,False,"Base de estrategia débil o media. | La dirección de la operación contradice la tendencia principal. | Price Action contradice la dirección de la operación. | El contexto de mercado no está validado. | Aprendizaje jerárquico: 9 fuentes utilizadas; winrate ponderado 51.28%; muestra representativa 57; ajuste -0.64; probabilidad sombra 51.36%; confiabilidad alta. | PA en contra: impulso_alcista_fuerte | Mercado: calidad normal operable, sin ajuste automático. | Mercado: tendencia alcista detectada. | Mercado: tendencia fuerte detectada, sin ajuste automático. | Mercado: tendencia limpia detectada, sin ajuste automático. | D7.5: REACCION_ZONA autorizada para entrada directa por ventaja consistente en cuatro periodos temporales. Probabilidad sombra 51.36% | intervalo 44.62%–66.67% | muestra 57 | confiabilidad ALTA. | Decisión estadística: Probabilidad sombra 51.36% | intervalo 44.62%–66.67% | muestra 57 | confiabilidad ALTA.",LOSS,LOSS,1788368160,1.999835,2.001895,1.999835,2.001895,0.00206,-0.00206,0.00029,0.00316,0.6348,1.999705,2.001895,2.002995,1.999545,EURNZD-OTC,,put,reacción vendedora en resistencia,18,4,144,A+,TENDENCIA_ALCISTA,NORMAL,58,ALCISTA_FUERTE,75.1,ALCISTA,PUT_ZONA_NEUTRA,IMPULSO_ALCISTA_FUERTE,CALL,0.329,INDEFINIDO,MEDIA,DIRECTA,20,REACCIÓN_ZONA,ZONA_GENERICA,50.0,MEDIO,PROTOCOLO_REACCION_ZONA,,0,,51.36,OPERAR,False,OPERAR,51.36,51.36,0.0,,,51.36,50.0,0.0,-2.0,0.0,0.0,0.0,0.0,50.0,50.0,PA en contra: impulso_alcista_fuerte,"Mercado: calidad normal operable, sin ajuste automático. | Mercado: tendencia alcista detectada. | Mercado: tendencia fuerte detectada, sin ajuste automático. | Mercado: tendencia limpia detectada, sin ajuste automático.",,,,,False,-1,-1,-1,,0,,0,,,,,,0,False,,-1,,-1,-1,,False,False,,,False,False,-1,,-1,-1,,-1,-1,,SIN_DATOS,True,0,0,0,0,SIN_DATOS,{},{},,,,,,,0,0,0,0,0,0,,0,,,0,0,0,,,,True,1,MERCADO_NO_VALIDADO,DIAGNOSTICO,,,,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido: presión vendedora en resistencia, precio reaccionando en resistencia, presión: presión alcista reciente, RSI: 65.66, calidad A+, memoria permite operación, advertencia mercado: PUT bloqueado contra tendencia alcista, enviada al cerebro único como evidencia, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 58, TENDENCIA AVANZADA: ALCISTA_FUERTE fuerza 75.1, VALIDACIÓN MERCADO: PUT bloqueado contra tendencia alcista, ZONA SR: PUT permitido: cerca de resistencia, ACCION PRECIO: acción precio: PUT sin conflicto fuerte de zona, RUPTURA: sin ruptura confirmada de soporte"
turbo,SMH,1788368580,put,liquidity sweep bajista,23,4,212,50.0,MEDIO,0,base media | price action en contra | contra tendencia | mercado normal | score mercado bajo | PUT cerca de soporte sin ruptura | sweep observado,A+,58.42,TENDENCIA_ALCISTA,NORMAL,55,ALCISTA_NORMAL,53.32,ALCISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,IMPULSO_ALCISTA_MEDIO,CALL,0.38,impulso alcista medio: avance válido pero no dominante,IMPULSO_ALCISTA_MEDIO,TENDENCIA_ALCISTA | MERCADO_NORMAL,MEDIA,MERCADO_NO_VALIDADO|VELA_CONTRARIA_RECIENTE,,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,SWEEP_BAJISTA,BUENA,DIRECTA,2,2,23,False,setup basado en barrida de liquidez | sweep contra tendencia sin confirmación completa | mercado normal operable sin bono automático,REVERSIÓN,SWEEP_RUPTURA_CONFIRMABLE,PROTOCOLO_SWEEP,MEDIO,PENDIENTE_CONFIRMACION,50.0,"IDENTIDAD +8: setup de reversión | IDENTIDAD +4: subtipo operable pero confirmable | PA -18: PA contrario a la señal | PA +2: impulso no dominante | MERCADO +0: mercado normal operable sin bono automático | MERCADO +3: tendencia normal más estable | MERCADO -6: mercado no validado | HISTÓRICO +0: sin aprendizaje suficiente | CONSENSO -2: consenso medio | MÉTRICAS +4: score final muy alto | RIESGO -2: PUT contra soporte sin ruptura | RESUMEN_CAPAS: identidad=62, pa=34, mercado=47, historico=50, consenso=48, metricas=54, extra=-2",0,,,0,,,,,192,192,CANCELADA_CEREBRO_UNICO_NO_OPERAR,CANCELADA_CEREBRO,0,NO_OPERAR,LEGACY_DESACTIVADO,False,47.01,False,BLOQUEADA,False,EXTREMO,7,"Base de estrategia débil o media. | La dirección de la operación contradice la tendencia principal. | Price Action contradice la dirección de la operación. | PUT cerca de soporte sin ruptura confirmada. | Aprendizaje jerárquico: 10 fuentes utilizadas; winrate ponderado 46.33%; muestra representativa 50; ajuste -1.53; probabilidad sombra 47.01%; confiabilidad alta. | PA en contra: impulso_alcista_medio | Mercado: calidad normal operable, sin ajuste automático. | Mercado: tendencia alcista detectada. | Estrategia: sweep con ruptura confirmable, sin bono automático. | Estrategia: PUT cerca de soporte sin ruptura, sin penalización automática. | V3 estadístico no autorizó operación. Probabilidad sombra 47.01% | intervalo 35.32%–58.54% | muestra 50 | confiabilidad ALTA. | Decisión estadística: Probabilidad sombra 47.01% | intervalo 35.32%–58.54% | muestra 50 | confiabilidad ALTA.",SOMBRA,47.01,35.32,58.54,50,23,27,ALTA,"{'nivel': 'CONTEXTO_SETUP', 'clave': 'CONTEXTO_SETUP|PUT|REVERSIÓN|SWEEP_BAJISTA|SWEEP_RUPTURA_CONFIRMABLE|TENDENCIA', 'total': 50, 'wins': 23, 'losses': 27, 'winrate': 46.0, 'ajuste': -2.17, 'decision': 'DEBIL', 'confiabilidad': 'ALTA', 'peso_nivel': 1.25, 'factor_muestra': 0.928, 'factor_estabilidad': 0.333, 'peso_efectivo': 0.386, 'probabilidad_ajustada': 46.93, 'intervalo_inferior': 35.32, 'intervalo_superior': 58.54, 'estabilidad_disponible': True, 'muestra_estabilidad': 50, 'wr_inicio': 29.41, 'wr_medio': 58.82, 'wr_reciente': 50.0, 'dispersion_temporal': 29.41, 'cambio_inicio_reciente': 20.59, 'bloques_mismo_lado_prior': 1, 'persistencia_direccion': 0.333}","{'nivel': 'MERCADO_EVIDENCIAS', 'clave': 'MERCADO_EVIDENCIAS|MERCADO_NORMAL', 'total': 577, 'wins': 271, 'losses': 306, 'winrate': 46.97, 'ajuste': -2.17, 'decision': 'DEBIL', 'confiabilidad': 'ALTA', 'peso_nivel': 0.85, 'factor_muestra': 1.0, 'factor_estabilidad': 1.0, 'peso_efectivo': 0.85, 'probabilidad_ajustada': 47.04, 'intervalo_inferior': 43.04, 'intervalo_superior': 51.04, 'estabilidad_disponible': True, 'muestra_estabilidad': 577, 'wr_inicio': 45.08, 'wr_medio': 46.88, 'wr_reciente': 48.96, 'dispersion_temporal': 3.88, 'cambio_inicio_reciente': 3.88, 'bloques_mismo_lado_prior': 3, 'persistencia_direccion': 1.0}",CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REVERSIÓN|SWEEP_BAJISTA|SWEEP_RUPTURA_CONFIRMABLE|TENDENCIA,NO_OPERAR_SOMBRA,False,False,Probabilidad sombra 47.01% | intervalo 35.32%–58.54% | muestra 50 | confiabilidad ALTA.,True,True,0.0,True,46.56,4,0,4,CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REVERSIÓN|SWEEP_BAJISTA|SWEEP_RUPTURA_CONFIRMABLE|TENDENCIA,47.01,False,False,SIN_CAMBIO,False,50,ALTA,CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REVERSIÓN|SWEEP_BAJISTA|SWEEP_RUPTURA_CONFIRMABLE|TENDENCIA,True,False,BLOQUEADA,47.01,NO_OPERAR,True,"Base de estrategia débil o media. | La dirección de la operación contradice la tendencia principal. | Price Action contradice la dirección de la operación. | PUT cerca de soporte sin ruptura confirmada. | Aprendizaje jerárquico: 10 fuentes utilizadas; winrate ponderado 46.33%; muestra representativa 50; ajuste -1.53; probabilidad sombra 47.01%; confiabilidad alta. | PA en contra: impulso_alcista_medio | Mercado: calidad normal operable, sin ajuste automático. | Mercado: tendencia alcista detectada. | Estrategia: sweep con ruptura confirmable, sin bono automático. | Estrategia: PUT cerca de soporte sin ruptura, sin penalización automática. | V3 estadístico no autorizó operación. Probabilidad sombra 47.01% | intervalo 35.32%–58.54% | muestra 50 | confiabilidad ALTA. | Decisión estadística: Probabilidad sombra 47.01% | intervalo 35.32%–58.54% | muestra 50 | confiabilidad ALTA.",LOSS,LOSS,1788368580,550.89,550.89,550.89,550.89,0.0,0.0,0.15,0.065,0.1163,550.865,550.89,550.955,550.74,SMH,,put,liquidity sweep bajista,23,4,212,A+,TENDENCIA_ALCISTA,NORMAL,55,ALCISTA_NORMAL,53.32,ALCISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,IMPULSO_ALCISTA_MEDIO,CALL,0.38,SWEEP_BAJISTA,BUENA,DIRECTA,23,REVERSIÓN,SWEEP_RUPTURA_CONFIRMABLE,50.0,MEDIO,PROTOCOLO_SWEEP,,0,,47.01,NO_OPERAR,True,NO_OPERAR,47.01,47.01,0.0,,,47.01,50.0,0.0,-2.0,0.0,0.0,0.0,0.0,50.0,50.0,PA en contra: impulso_alcista_medio,"Mercado: calidad normal operable, sin ajuste automático. | Mercado: tendencia alcista detectada.","Estrategia: sweep con ruptura confirmable, sin bono automático. | Estrategia: PUT cerca de soporte sin ruptura, sin penalización automática.",,,,False,-1,-1,-1,,0,,0,,,,,,0,False,,-1,,-1,-1,,False,False,,,False,False,-1,,-1,-1,,-1,-1,,SIN_DATOS,True,0,0,0,0,SIN_DATOS,{},{},,,,,,,0,0,0,0,0,0,,0,,,0,0,0,,,,True,2,MERCADO_NO_VALIDADO | VELA_CONTRARIA_RECIENTE,DIAGNOSTICO,,,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos | vela roja confirma rechazo | cierre en zona baja de la vela | rango de vela válido | cuerpo de vela suficiente | cierre actual confirma presión bajista | estructura inmediata rechaza máximos | score_sweep=70, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 58.42, evening star bajista, calidad A+, memoria permite operación, advertencia mercado: sweep contra tendencia bloqueado: sin agotamiento suficiente, enviada al cerebro único como evidencia, advertencia vela contraria reciente: PUT bloqueado: martillo/rechazo comprador reciente, enviada al cerebro único como evidencia, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 55, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 53.32, VALIDACIÓN MERCADO: sweep contra tendencia bloqueado: sin agotamiento suficiente, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
