nivel,clave,total,wins,losses,winrate,ajuste_confianza,decision_aprendizaje,confiabilidad_muestra,probabilidad_ajustada,intervalo_inferior,intervalo_superior,estabilidad_disponible,muestra_estabilidad,wr_inicio,wr_medio,wr_reciente,dispersion_temporal,cambio_inicio_reciente,bloques_mismo_lado_prior,persistencia_direccion,activo,direccion,familia_setup,tipo_mercado,estado_tendencia,firma_pa,firma_mercado,firma_estrategia,firma_evidencias_exacta
MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|MERCADO_NORMAL,577,271,306,46.97,-2.17,DEBIL,ALTA,47.04,43.04,51.04,True,577,45.08,46.88,48.96,3.88,3.88,3,1.0,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_FUERTE,,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_FUERTE,,
FAMILIA,FAMILIA|CONTINUACIÓN,364,160,204,43.96,-2.67,DEBIL,ALTA,44.23,39.27,49.19,True,364,42.62,44.63,44.63,2.01,2.01,3,1.0,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_FUERTE,,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_FUERTE,,
FAMILIA_MERCADO,FAMILIA_MERCADO|CONTINUACIÓN|TENDENCIA,359,157,202,43.73,-2.71,DEBIL,ALTA,44.02,39.03,49.02,True,359,42.5,44.17,44.54,2.04,2.04,3,1.0,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_FUERTE,,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_FUERTE,,
MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|TENDENCIA_ALCISTA,306,149,157,48.69,0.0,NEUTRO,ALTA,48.73,43.31,54.14,True,306,46.08,49.02,50.98,4.9,4.9,2,0.667,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_FUERTE,,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_FUERTE,,
MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|TENDENCIA_BAJISTA,295,136,159,46.1,-2.32,DEBIL,ALTA,46.3,40.8,51.8,True,295,44.44,51.02,42.86,8.16,-1.58,2,0.667,LTCUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
FAMILIA_DIRECCION,FAMILIA_DIRECCION|CONTINUACIÓN|PUT,203,93,110,45.81,-2.36,DEBIL,ALTA,46.12,39.59,52.65,True,203,39.71,52.94,44.78,13.23,5.07,2,0.667,LTCUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|CONTINUACION+CONTINUACIÓN+PULLBACK_GENERICO,177,79,98,44.63,-2.56,DEBIL,ALTA,45.1,38.17,52.03,True,177,45.76,44.07,44.07,1.69,-1.69,3,1.0,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|MERCADO_NORMAL+TENDENCIA_ALCISTA,170,76,94,44.71,-2.55,DEBIL,ALTA,45.18,38.13,52.24,True,170,54.39,29.82,50.0,24.57,-4.39,1,0.333,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
FAMILIA,FAMILIA|REVERSIÓN,163,79,84,48.47,0.0,NEUTRO,ALTA,48.55,41.33,55.77,True,163,43.64,53.7,48.15,10.06,4.51,2,0.667,LTCUSD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO+RECHAZO_VENDEDOR_HISTORICO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
FAMILIA_MERCADO,FAMILIA_MERCADO|REVERSIÓN|TENDENCIA,162,79,83,48.77,0.0,NEUTRO,ALTA,48.82,41.58,56.06,True,162,44.44,53.7,48.15,9.26,3.71,2,0.667,LTCUSD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO+RECHAZO_VENDEDOR_HISTORICO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
FAMILIA_DIRECCION,FAMILIA_DIRECCION|CONTINUACIÓN|CALL,161,67,94,41.61,-3.06,DEBIL,ALTA,42.46,35.28,49.64,True,161,44.44,37.04,43.4,7.4,-1.04,3,1.0,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_FUERTE,,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_FUERTE,,
PA,PA|IMPULSO_BAJISTA_MEDIO,152,69,83,45.39,-2.43,DEBIL,ALTA,45.84,38.42,53.27,True,152,52.94,47.06,36.0,16.94,-16.94,2,0.667,LTCUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO+RECHAZO_VENDEDOR_HISTORICO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|CONTINUACIÓN|BAJISTA_NORMAL,148,70,78,47.3,-2.12,DEBIL,ALTA,47.53,40.0,55.06,True,148,38.0,57.14,46.94,19.14,8.94,2,0.667,LTCUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|CONTINUACION+CONTINUACION_SIMPLE+CONTINUACIÓN,147,63,84,42.86,-2.86,DEBIL,ALTA,43.62,36.12,51.12,True,147,40.82,40.82,46.94,6.12,6.12,3,1.0,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|TENDENCIA_LIMPIA,146,70,76,47.95,-2.01,DEBIL,ALTA,48.1,40.52,55.68,True,146,40.82,59.18,43.75,18.36,2.93,2,0.667,NZDCHF-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA+TENDENCIA_LIMPIA,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_NORMAL,146,69,77,47.26,-2.12,DEBIL,ALTA,47.5,39.93,55.07,True,146,38.78,57.14,45.83,18.36,7.05,2,0.667,LTCUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|MERCADO_NORMAL+TENDENCIA_BAJISTA,141,65,76,46.1,-2.32,DEBIL,ALTA,46.49,38.81,54.17,True,141,48.94,44.68,44.68,4.26,-4.26,3,1.0,LTCUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
PA,PA|IMPULSO_ALCISTA_MEDIO,137,63,74,45.99,-2.33,DEBIL,ALTA,46.4,38.63,54.18,True,137,47.83,43.48,46.67,4.35,-1.16,3,1.0,USDSGD-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|CONTINUACIÓN|CONTINUACION|PULLBACK_GENERICO|TENDENCIA,124,56,68,45.16,-2.47,DEBIL,ALTA,45.73,37.62,53.84,True,124,45.24,48.78,41.46,7.32,-3.78,3,1.0,LTCUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|CONTINUACIÓN|ALCISTA_NORMAL,122,48,74,39.34,-3.44,DEBIL,ALTA,40.74,32.69,48.79,True,122,51.22,21.95,45.0,29.27,-6.22,2,0.667,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|CALL|CONTINUACIÓN|TENDENCIA|ALCISTA_NORMAL,120,47,73,39.17,-3.47,DEBIL,ALTA,40.61,32.5,48.71,True,120,52.5,22.5,42.5,30.0,-10.0,2,0.667,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
PA_DIRECCION,PA_DIRECCION|IMPULSO_BAJISTA_MEDIO|PUT,118,57,61,48.31,0.0,NEUTRO,ALTA,48.44,40.13,56.75,True,118,50.0,48.72,46.15,3.85,-3.85,2,0.667,LTCUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO+RECHAZO_VENDEDOR_HISTORICO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|TENDENCIA_FUERTE,95,46,49,48.42,0.0,NEUTRO,ALTA,48.57,39.47,57.66,True,95,53.12,53.12,38.71,14.41,-14.41,1,0.333,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_FUERTE,,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_FUERTE,,
MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|SCORE_MERCADO_ALTO,88,46,42,52.27,0.0,NEUTRO,ALTA,51.71,42.33,61.09,True,88,53.33,55.17,48.28,6.89,-5.05,2,0.667,EURUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_DEBIL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+SCORE_MERCADO_ALTO+TENDENCIA_BAJISTA+TENDENCIA_DEBIL,,
CONTEXTO_SETUP,CONTEXTO_SETUP|CALL|CONTINUACIÓN|CONTINUACION|CONTINUACION_SIMPLE|TENDENCIA,86,35,51,40.7,-3.18,DEBIL,ALTA,42.31,32.95,51.67,True,86,58.62,17.24,46.43,41.38,-12.19,2,0.667,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
FAMILIA_DIRECCION,FAMILIA_DIRECCION|REVERSIÓN|PUT,85,42,43,49.41,0.0,NEUTRO,ALTA,49.38,39.86,58.9,True,85,37.93,53.57,57.14,19.21,19.21,2,0.667,USDSGD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,RECHAZO_VENDEDOR_OBSERVADO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
PA_DIRECCION,PA_DIRECCION|IMPULSO_ALCISTA_MEDIO|CALL,83,40,43,48.19,0.0,NEUTRO,ALTA,48.4,38.79,58.0,True,83,57.14,46.43,40.74,16.4,-16.4,2,0.667,USDSGD-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
FAMILIA_DIRECCION,FAMILIA_DIRECCION|REVERSIÓN|CALL,78,37,41,47.44,-2.06,DEBIL,ALTA,47.81,37.97,57.65,True,78,50.0,53.85,38.46,15.39,-11.54,1,0.333,LTCUSD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO+RECHAZO_VENDEDOR_HISTORICO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|REVERSIÓN|ALCISTA_NORMAL,76,35,41,46.05,-2.28,DEBIL,ALTA,46.72,36.79,56.65,True,76,34.62,52.0,52.0,17.38,17.38,1,0.333,USDSGD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,RECHAZO_VENDEDOR_OBSERVADO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
SETUP_MERCADO,SETUP_MERCADO|CONTINUACION+CONTINUACIÓN+PULLBACK_GENERICO|MERCADO_NORMAL+TENDENCIA_BAJISTA,68,31,37,45.59,-2.33,DEBIL,ALTA,46.42,36.06,56.78,True,68,47.83,47.83,40.91,6.92,-6.92,3,1.0,LTCUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
CONTEXTO_PA,CONTEXTO_PA|PUT|CONTINUACIÓN|IMPULSO_BAJISTA_MEDIO|TENDENCIA,68,26,42,38.24,-3.53,DEBIL,ALTA,40.74,30.53,50.95,True,68,30.43,39.13,45.45,15.02,15.02,3,1.0,NZDCHF-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA+TENDENCIA_LIMPIA,,
SETUP_MERCADO,SETUP_MERCADO|CONTINUACION+CONTINUACION_SIMPLE+CONTINUACIÓN|MERCADO_NORMAL+TENDENCIA_ALCISTA,60,27,33,45.0,-2.39,DEBIL,ALTA,46.06,35.21,56.92,True,60,60.0,40.0,35.0,25.0,-25.0,2,0.667,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|PUT|REVERSIÓN|TENDENCIA|ALCISTA_NORMAL,60,25,35,41.67,-2.93,DEBIL,ALTA,43.56,32.76,54.36,True,60,30.0,45.0,50.0,20.0,20.0,2,0.667,USDSGD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,RECHAZO_VENDEDOR_OBSERVADO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
PA_MERCADO,PA_MERCADO|IMPULSO_ALCISTA_MEDIO|MERCADO_NORMAL+TENDENCIA_ALCISTA,60,24,36,40.0,-3.19,DEBIL,ALTA,42.31,31.55,53.07,True,60,60.0,20.0,40.0,40.0,-20.0,2,0.667,USDSGD-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
CONTEXTO_PA,CONTEXTO_PA|CALL|CONTINUACIÓN|IMPULSO_ALCISTA_MEDIO|TENDENCIA,58,21,37,36.21,-3.78,DEBIL,ALTA,39.55,28.77,50.33,True,58,45.0,31.58,31.58,13.42,-13.42,3,1.0,NZDJPY-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
PA,PA|IMPULSO_ALCISTA_FUERTE,57,33,24,57.89,0.0,NEUTRO,ALTA,55.65,44.62,66.67,True,57,52.63,68.42,52.63,15.79,0.0,3,1.0,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|TENDENCIA_DEBIL,57,33,24,57.89,0.0,NEUTRO,ALTA,55.65,44.62,66.67,True,57,52.63,63.16,57.89,10.53,5.26,3,1.0,LUNA-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_DEBIL,RECHAZO_COMPRADOR_OBSERVADO,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_DEBIL,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|CONTINUACIÓN|CONTINUACION|CONTINUACION_SIMPLE|TENDENCIA,56,25,31,44.64,-2.43,DEBIL,ALTA,45.86,34.73,56.98,True,56,36.84,47.37,50.0,13.16,13.16,2,0.667,NZDJPY-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
PA_DIRECCION,PA_DIRECCION|IMPULSO_ALCISTA_MEDIO|PUT,54,23,31,42.59,-2.73,DEBIL,ALTA,44.39,33.15,55.64,True,54,16.67,72.22,38.89,55.55,22.22,2,0.667,LTCUSD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
CONTEXTO_SETUP,CONTEXTO_SETUP|CALL|CONTINUACIÓN|CONTINUACION|PULLBACK_GENERICO|TENDENCIA,53,23,30,43.4,-2.6,DEBIL,ALTA,45.0,33.66,56.34,True,53,55.56,33.33,41.18,22.23,-14.38,2,0.667,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
FAMILIA,FAMILIA|REVERSIÓN_ESTRUCTURAL,50,31,19,62.0,2.47,FAVORABLE,ALTA,58.36,46.89,69.82,True,50,64.71,58.82,62.5,5.89,-2.21,3,1.0,USDSGD-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REVERSIÓN|SWEEP_BAJISTA|SWEEP_RUPTURA_CONFIRMABLE|TENDENCIA,50,23,27,46.0,-2.17,DEBIL,ALTA,46.93,35.32,58.54,True,50,29.41,58.82,50.0,29.41,20.59,1,0.333,LTCUSD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|REVERSIÓN+SWEEP_BAJISTA+SWEEP_RUPTURA_CONFIRMABLE,50,23,27,46.0,-2.17,DEBIL,ALTA,46.93,35.32,58.54,True,50,29.41,58.82,50.0,29.41,20.59,1,0.333,LTCUSD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
PA_MERCADO,PA_MERCADO|IMPULSO_BAJISTA_MEDIO|MERCADO_NORMAL+TENDENCIA_BAJISTA,50,20,30,40.0,-3.09,DEBIL,ALTA,42.64,31.14,54.15,True,50,41.18,29.41,50.0,20.59,8.82,2,0.667,NZDJPY-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
FAMILIA_MERCADO,FAMILIA_MERCADO|REVERSIÓN_ESTRUCTURAL|TENDENCIA,49,31,18,63.27,2.66,FAVORABLE,MEDIA,59.2,47.69,70.72,True,49,64.71,62.5,62.5,2.21,-2.21,3,1.0,USDSGD-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|AIG-OTC|CONTINUACIÓN,49,17,32,34.69,-3.9,DEBIL,MEDIA,38.91,27.49,50.33,True,49,29.41,43.75,31.25,14.34,1.84,3,1.0,AIG-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
PA_DIRECCION,PA_DIRECCION|IMPULSO_ALCISTA_FUERTE|CALL,48,28,20,58.33,1.89,FAVORABLE,MEDIA,55.66,43.94,67.38,True,48,56.25,62.5,56.25,6.25,0.0,3,1.0,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|REVERSIÓN|BAJISTA_NORMAL,48,24,24,50.0,0.0,NEUTRO,MEDIA,49.78,37.98,61.58,True,48,68.75,43.75,37.5,31.25,-31.25,1,0.333,LTCUSD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO+RECHAZO_VENDEDOR_HISTORICO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|COFFEE-OTC|CONTINUACIÓN,48,23,25,47.92,-1.85,DEBIL,MEDIA,48.31,36.52,60.1,True,48,50.0,62.5,31.25,31.25,-18.75,1,0.333,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_FUERTE,,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_FUERTE,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|EURUSD-OTC|CONTINUACIÓN,45,19,26,42.22,-2.69,DEBIL,MEDIA,44.38,32.4,56.37,True,45,46.67,46.67,33.33,13.34,-13.34,3,1.0,EURUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_DEBIL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+SCORE_MERCADO_ALTO+TENDENCIA_BAJISTA+TENDENCIA_DEBIL,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|CALL|REVERSIÓN|TENDENCIA|BAJISTA_NORMAL,44,22,22,50.0,0.0,NEUTRO,MEDIA,49.77,37.61,61.92,True,44,66.67,46.67,35.71,30.96,-30.96,1,0.333,LTCUSD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO+RECHAZO_VENDEDOR_HISTORICO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|MERCADO_NORMAL+TENDENCIA_BAJISTA+TENDENCIA_LIMPIA,44,20,24,45.45,-2.19,DEBIL,MEDIA,46.64,34.51,58.77,True,44,33.33,66.67,35.71,33.34,2.38,2,0.667,NZDCHF-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA+TENDENCIA_LIMPIA,,
ACTIVO_DIRECCION,ACTIVO_DIRECCION|COFFEE-OTC|CALL,43,23,20,53.49,0.0,NEUTRO,MEDIA,52.14,39.9,64.38,True,43,53.33,78.57,28.57,50.0,-24.76,2,0.667,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_FUERTE,,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_FUERTE,,
ACTIVO_DIRECCION,ACTIVO_DIRECCION|AIG-OTC|PUT,41,18,23,43.9,-2.37,DEBIL,MEDIA,45.66,33.26,58.05,True,41,35.71,64.29,30.77,33.52,-4.94,2,0.667,AIG-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
ACTIVO_DIRECCION,ACTIVO_DIRECCION|EURUSD-OTC|PUT,39,19,20,48.72,0.0,NEUTRO,MEDIA,48.9,36.25,61.55,True,39,53.85,53.85,38.46,15.39,-15.39,1,0.333,EURUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_DEBIL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+SCORE_MERCADO_ALTO+TENDENCIA_BAJISTA+TENDENCIA_DEBIL,,
ACTIVO_DIRECCION,ACTIVO_DIRECCION|AIG-OTC|CALL,39,18,21,46.15,-2.01,DEBIL,MEDIA,47.2,34.57,59.84,True,39,38.46,53.85,46.15,15.39,7.69,2,0.667,AIG-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_DEBIL,,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_DEBIL,,
CONTEXTO_PA,CONTEXTO_PA|PUT|REVERSIÓN|IMPULSO_ALCISTA_MEDIO|TENDENCIA,39,17,22,43.59,-2.38,DEBIL,MEDIA,45.51,32.91,58.11,True,39,15.38,69.23,46.15,53.85,30.77,2,0.667,LTCUSD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_LIMPIA,38,17,21,44.74,-2.2,DEBIL,MEDIA,46.29,33.57,59.02,True,38,23.08,76.92,33.33,53.84,10.25,2,0.667,MANAUSD-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_LIMPIA,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|CONTINUACION+CONTINUACION_TENDENCIA_FUERTE+CONTINUACIÓN,37,18,19,48.65,0.0,NEUTRO,MEDIA,48.86,35.99,61.72,True,37,46.15,50.0,50.0,3.85,3.85,1,0.333,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_FUERTE,,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_FUERTE,,
PA_SETUP,PA_SETUP|IMPULSO_BAJISTA_MEDIO|CONTINUACION+CONTINUACIÓN+PULLBACK_GENERICO,37,11,26,29.73,-4.29,DEBIL,MEDIA,36.58,24.18,48.97,True,37,38.46,16.67,33.33,21.79,-5.13,3,1.0,NZDCHF-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA+TENDENCIA_LIMPIA,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|REVERSIÓN+SWEEP_ALCISTA+SWEEP_RUPTURA_CONFIRMABLE,36,16,20,44.44,-2.2,DEBIL,MEDIA,46.16,33.22,59.1,True,36,50.0,50.0,33.33,16.67,-16.67,1,0.333,NZDJPY-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
PA_SETUP,PA_SETUP|IMPULSO_ALCISTA_MEDIO|CONTINUACION+CONTINUACION_SIMPLE+CONTINUACIÓN,36,13,23,36.11,-3.38,DEBIL,MEDIA,40.8,28.04,53.56,True,36,58.33,25.0,25.0,33.33,-33.33,2,0.667,NZDJPY-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
