nivel,clave,total,wins,losses,winrate,ajuste_confianza,decision_aprendizaje,confiabilidad_muestra,probabilidad_ajustada,intervalo_inferior,intervalo_superior,estabilidad_disponible,muestra_estabilidad,wr_inicio,wr_medio,wr_reciente,dispersion_temporal,cambio_inicio_reciente,bloques_mismo_lado_prior,persistencia_direccion,activo,direccion,familia_setup,tipo_mercado,estado_tendencia,firma_pa,firma_mercado,firma_estrategia,firma_evidencias_exacta
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|REVERSION_BAJISTA+REVERSIÓN+SWEEP_RUPTURA_CONFIRMABLE,9,4,5,44.44,-0.98,DEBIL,MUY_BAJA,47.76,29.88,65.63,False,9,,,,,,0,,US2000-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDJPY-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_NORMAL,9,3,6,33.33,-1.68,DEBIL,MUY_BAJA,44.31,26.53,62.09,False,9,,,,,,0,,NZDJPY-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
ACTIVO_DIRECCION,ACTIVO_DIRECCION|US2000-OTC|CALL,9,3,6,33.33,-1.68,DEBIL,MUY_BAJA,44.31,26.53,62.09,False,9,,,,,,0,,US2000-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LTCUSD-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_NORMAL,9,3,6,33.33,-1.68,DEBIL,MUY_BAJA,44.31,26.53,62.09,False,9,,,,,,0,,LTCUSD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|US2000-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_NORMAL,9,2,7,22.22,-1.89,DEBIL,MUY_BAJA,40.86,23.27,58.45,False,9,,,,,,0,,US2000-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|CALL|REVERSIÓN|REVERSION_ALCISTA|SWEEP_RUPTURA_CONFIRMABLE|TENDENCIA,8,6,2,75.0,1.66,FAVORABLE,MUY_BAJA,56.61,38.57,74.65,False,8,,,,,,0,,NZDJPY-OTC,call,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|REVERSION_ALCISTA+REVERSIÓN+SWEEP_RUPTURA_CONFIRMABLE,8,6,2,75.0,1.66,FAVORABLE,MUY_BAJA,56.61,38.57,74.65,False,8,,,,,,0,,NZDJPY-OTC,call,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|US2000-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_NORMAL,8,5,3,62.5,0.94,FAVORABLE,MUY_BAJA,53.04,34.87,71.2,False,8,,,,,,0,,US2000-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|PUT|REVERSIÓN_ESTRUCTURAL|TENDENCIA|BAJISTA_FUERTE,8,5,3,62.5,0.94,FAVORABLE,MUY_BAJA,53.04,34.87,71.2,False,8,,,,,,0,,NZDCHF-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_FUERTE,,,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|REVERSIÓN_ESTRUCTURAL|BAJISTA_FUERTE,8,5,3,62.5,0.94,FAVORABLE,MUY_BAJA,53.04,34.87,71.2,False,8,,,,,,0,,NZDCHF-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_FUERTE,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|BAJISTA_FUERTE+PUT+REVERSIÓN_ESTRUCTURAL+TENDENCIA,8,5,3,62.5,0.94,FAVORABLE,MUY_BAJA,53.04,34.87,71.2,False,8,,,,,,0,,NZDCHF-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_FUERTE,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|CALL|REVERSIÓN|SWEEP_ALCISTA|SWEEP_CON_RECHAZO_AGOTAMIENTO|TENDENCIA,8,4,4,50.0,0.0,NEUTRO,MUY_BAJA,49.46,31.27,67.66,False,8,,,,,,0,,LTCUSD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|REVERSIÓN+SWEEP_ALCISTA+SWEEP_CON_RECHAZO_AGOTAMIENTO,8,4,4,50.0,0.0,NEUTRO,MUY_BAJA,49.46,31.27,67.66,False,8,,,,,,0,,LTCUSD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|COFFEE-OTC|REVERSIÓN_ESTRUCTURAL,8,4,4,50.0,0.0,NEUTRO,MUY_BAJA,49.46,31.27,67.66,False,8,,,,,,0,,COFFEE-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_NORMAL,,,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|HK33-OTC|REVERSIÓN_ESTRUCTURAL,8,4,4,50.0,0.0,NEUTRO,MUY_BAJA,49.46,31.27,67.66,False,8,,,,,,0,,HK33-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_NORMAL,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|PUT|REACCIÓN_ZONA|TENDENCIA|ALCISTA_NORMAL,8,4,4,50.0,0.0,NEUTRO,MUY_BAJA,49.46,31.27,67.66,False,8,,,,,,0,,HK33-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|ALCISTA_NORMAL+PUT+REACCIÓN_ZONA+TENDENCIA,8,4,4,50.0,0.0,NEUTRO,MUY_BAJA,49.46,31.27,67.66,False,8,,,,,,0,,HK33-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|COFFEE-OTC|REACCIÓN_ZONA,8,3,5,37.5,-1.29,DEBIL,MUY_BAJA,45.89,27.76,64.03,False,8,,,,,,0,,COFFEE-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REACCIÓN_ZONA|INDEFINIDO|ZONA_RECHAZO_CONFIRMADO|TENDENCIA,8,3,5,37.5,-1.29,DEBIL,MUY_BAJA,45.89,27.76,64.03,False,8,,,,,,0,,HK33-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|CALL|REVERSIÓN|TENDENCIA|BAJISTA_DEBIL,7,6,1,85.71,1.54,FAVORABLE,MUY_BAJA,58.7,40.47,76.94,False,7,,,,,,0,,US2000-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|BAJISTA_DEBIL+CALL+REVERSIÓN+TENDENCIA,7,6,1,85.71,1.54,FAVORABLE,MUY_BAJA,58.7,40.47,76.94,False,7,,,,,,0,,US2000-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|PUT|REVERSIÓN|TENDENCIA|ALCISTA_DEBIL,7,6,1,85.71,1.54,FAVORABLE,MUY_BAJA,58.7,40.47,76.94,False,7,,,,,,0,,US2000-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_DEBIL,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|ALCISTA_DEBIL+PUT+REVERSIÓN+TENDENCIA,7,6,1,85.71,1.54,FAVORABLE,MUY_BAJA,58.7,40.47,76.94,False,7,,,,,,0,,US2000-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDTHB-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_NORMAL,7,5,2,71.43,1.31,FAVORABLE,MUY_BAJA,55.0,36.57,73.43,False,7,,,,,,0,,USDTHB-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURCAD-OTC|CALL|REVERSIÓN|TENDENCIA|BAJISTA_NORMAL,7,5,2,71.43,1.31,FAVORABLE,MUY_BAJA,55.0,36.57,73.43,False,7,,,,,,0,,EURCAD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDMXN-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_NORMAL,7,5,2,71.43,1.31,FAVORABLE,MUY_BAJA,55.0,36.57,73.43,False,7,,,,,,0,,USDMXN-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|MANAUSD-OTC|CONTINUACIÓN,7,5,2,71.43,1.31,FAVORABLE,MUY_BAJA,55.0,36.57,73.43,False,7,,,,,,0,,MANAUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LTCUSD-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_NORMAL,7,4,3,57.14,0.0,NEUTRO,MUY_BAJA,51.3,32.78,69.81,False,7,,,,,,0,,LTCUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDSGD-OTC|PUT|REVERSIÓN_ESTRUCTURAL|TENDENCIA|BAJISTA_NORMAL,7,4,3,57.14,0.0,NEUTRO,MUY_BAJA,51.3,32.78,69.81,False,7,,,,,,0,,USDSGD-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_NORMAL,,,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|CONTINUACION+REACCIÓN_ZONA+ZONA_SIN_RUPTURA,7,3,4,42.86,-0.88,DEBIL,MUY_BAJA,47.59,29.09,66.09,False,7,,,,,,0,,EURCAD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDSGD-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_NORMAL,7,3,4,42.86,-0.88,DEBIL,MUY_BAJA,47.59,29.09,66.09,False,7,,,,,,0,,USDSGD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
ACTIVO_DIRECCION,ACTIVO_DIRECCION|USDTHB-OTC|CALL,7,1,6,14.29,-1.54,DEBIL,MUY_BAJA,40.19,22.03,58.35,False,7,,,,,,0,,USDTHB-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|CALL|REACCIÓN_ZONA|INDEFINIDO|ZONA_RECHAZO_CONFIRMADO|TENDENCIA,6,6,0,100.0,1.35,FAVORABLE,MUY_BAJA,60.96,42.56,79.36,False,6,,,,,,0,,NZDJPY-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|MANAUSD-OTC|REACCIÓN_ZONA,6,4,2,66.67,0.93,FAVORABLE,MUY_BAJA,53.27,34.45,72.09,False,6,,,,,,0,,MANAUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_NORMAL,,,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|NZDJPY-OTC|REACCIÓN_ZONA,6,4,2,66.67,0.93,FAVORABLE,MUY_BAJA,53.27,34.45,72.09,False,6,,,,,,0,,NZDJPY-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDCHF-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_NORMAL,6,3,3,50.0,0.0,NEUTRO,MUY_BAJA,49.42,30.56,68.28,False,6,,,,,,0,,NZDCHF-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|CALL|REVERSIÓN|REVERSION_ALCISTA|SWEEP_SIMPLE|TENDENCIA,6,3,3,50.0,0.0,NEUTRO,MUY_BAJA,49.42,30.56,68.28,False,6,,,,,,0,,NZDCHF-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|REVERSION_ALCISTA+REVERSIÓN+SWEEP_SIMPLE,6,3,3,50.0,0.0,NEUTRO,MUY_BAJA,49.42,30.56,68.28,False,6,,,,,,0,,NZDCHF-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDMXN-OTC|PUT|REVERSIÓN_ESTRUCTURAL|TENDENCIA|BAJISTA_NORMAL,6,3,3,50.0,0.0,NEUTRO,MUY_BAJA,49.42,30.56,68.28,False,6,,,,,,0,,USDMXN-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|COFFEE-OTC|PUT|REVERSIÓN_ESTRUCTURAL|TENDENCIA|BAJISTA_NORMAL,6,3,3,50.0,0.0,NEUTRO,MUY_BAJA,49.42,30.56,68.28,False,6,,,,,,0,,COFFEE-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDJPY-OTC|CALL|REVERSIÓN|TENDENCIA|BAJISTA_NORMAL,6,2,4,33.33,-1.2,DEBIL,MUY_BAJA,45.58,26.79,64.36,False,6,,,,,,0,,NZDJPY-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|AIG-OTC|REACCIÓN_ZONA,6,2,4,33.33,-1.2,DEBIL,MUY_BAJA,45.58,26.79,64.36,False,6,,,,,,0,,AIG-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_NORMAL,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REACCIÓN_ZONA|CONTINUACION|ZONA_GENERICA|TENDENCIA,6,0,6,0.0,-1.35,DEBIL,MUY_BAJA,37.88,19.59,56.18,False,6,,,,,,0,,AIG-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDTHB-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_NORMAL,6,0,6,0.0,-1.35,DEBIL,MUY_BAJA,37.88,19.59,56.18,False,6,,,,,,0,,USDTHB-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|AIG-OTC|REVERSIÓN_ESTRUCTURAL,5,5,0,100.0,1.16,FAVORABLE,MUY_BAJA,59.4,40.52,78.28,False,5,,,,,,0,,AIG-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_FUERTE,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REVERSIÓN|REVERSION_BAJISTA|SWEEP_SIMPLE|TENDENCIA,5,5,0,100.0,1.16,FAVORABLE,MUY_BAJA,59.4,40.52,78.28,False,5,,,,,,0,,LTCUSD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|REVERSION_BAJISTA+REVERSIÓN+SWEEP_SIMPLE,5,5,0,100.0,1.16,FAVORABLE,MUY_BAJA,59.4,40.52,78.28,False,5,,,,,,0,,LTCUSD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|PUT|REVERSIÓN_ESTRUCTURAL|TENDENCIA|BAJISTA_DEBIL,5,4,1,80.0,1.16,FAVORABLE,MUY_BAJA,55.4,36.29,74.51,False,5,,,,,,0,,US2000-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_DEBIL,,,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|REVERSIÓN_ESTRUCTURAL|BAJISTA_DEBIL,5,4,1,80.0,1.16,FAVORABLE,MUY_BAJA,55.4,36.29,74.51,False,5,,,,,,0,,US2000-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_DEBIL,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|BAJISTA_DEBIL+PUT+REVERSIÓN_ESTRUCTURAL+TENDENCIA,5,4,1,80.0,1.16,FAVORABLE,MUY_BAJA,55.4,36.29,74.51,False,5,,,,,,0,,US2000-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_DEBIL,,,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|NZDCHF-OTC|REVERSIÓN_ESTRUCTURAL,5,4,1,80.0,1.16,FAVORABLE,MUY_BAJA,55.4,36.29,74.51,False,5,,,,,,0,,NZDCHF-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDCHF-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_NORMAL,5,4,1,80.0,1.16,FAVORABLE,MUY_BAJA,55.4,36.29,74.51,False,5,,,,,,0,,NZDCHF-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|MANAUSD-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_NORMAL,5,4,1,80.0,1.16,FAVORABLE,MUY_BAJA,55.4,36.29,74.51,False,5,,,,,,0,,MANAUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REACCIÓN_ZONA|RECHAZO_BAJISTA|ZONA_GENERICA|TENDENCIA,5,3,2,60.0,0.54,FAVORABLE,MUY_BAJA,51.4,32.19,70.61,False,5,,,,,,0,,US2000-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_NORMAL,,,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|REACCIÓN_ZONA+RECHAZO_BAJISTA+ZONA_GENERICA,5,3,2,60.0,0.54,FAVORABLE,MUY_BAJA,51.4,32.19,70.61,False,5,,,,,,0,,US2000-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|CALL|REVERSIÓN|TENDENCIA|BAJISTA_NORMAL,5,3,2,60.0,0.54,FAVORABLE,MUY_BAJA,51.4,32.19,70.61,False,5,,,,,,0,,AIG-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REVERSIÓN|SWEEP_BAJISTA|SWEEP_CON_RECHAZO_AGOTAMIENTO|TENDENCIA,5,2,3,40.0,-0.77,DEBIL,MUY_BAJA,47.4,28.21,66.59,False,5,,,,,,0,,USDSGD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|REVERSIÓN+SWEEP_BAJISTA+SWEEP_CON_RECHAZO_AGOTAMIENTO,5,2,3,40.0,-0.77,DEBIL,MUY_BAJA,47.4,28.21,66.59,False,5,,,,,,0,,USDSGD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|PUT|REVERSIÓN|TENDENCIA|BAJISTA_NORMAL,5,2,3,40.0,-0.77,DEBIL,MUY_BAJA,47.4,28.21,66.59,False,5,,,,,,0,,US2000-OTC,put,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|BAJISTA_NORMAL+PUT+REVERSIÓN+TENDENCIA,5,2,3,40.0,-0.77,DEBIL,MUY_BAJA,47.4,28.21,66.59,False,5,,,,,,0,,US2000-OTC,put,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURCAD-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_NORMAL,5,2,3,40.0,-0.77,DEBIL,MUY_BAJA,47.4,28.21,66.59,False,5,,,,,,0,,EURCAD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|COFFEE-OTC|CALL|REVERSIÓN|TENDENCIA|BAJISTA_NORMAL,5,2,3,40.0,-0.77,DEBIL,MUY_BAJA,47.4,28.21,66.59,False,5,,,,,,0,,COFFEE-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|HK33-OTC|CALL|CONTINUACIÓN|TENDENCIA|ALCISTA_NORMAL,5,1,4,20.0,-1.16,DEBIL,MUY_BAJA,43.4,24.35,62.45,False,5,,,,,,0,,HK33-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDSGD-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_NORMAL,5,1,4,20.0,-1.16,DEBIL,MUY_BAJA,43.4,24.35,62.45,False,5,,,,,,0,,USDSGD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REACCIÓN_ZONA|CONTINUACION|ZONA_SIN_RUPTURA|TENDENCIA,5,1,4,20.0,-1.16,DEBIL,MUY_BAJA,43.4,24.35,62.45,False,5,,,,,,0,,EURCAD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_FUERTE,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|CALL|REACCIÓN_ZONA|CONTINUACION|ZONA_GENERICA|TENDENCIA,5,1,4,20.0,-1.16,DEBIL,MUY_BAJA,43.4,24.35,62.45,False,5,,,,,,0,,COFFEE-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REACCIÓN_ZONA|INDEFINIDO|ZONA_GENERICA|TENDENCIA,5,0,5,0.0,-1.16,DEBIL,MUY_BAJA,39.4,20.62,58.18,False,5,,,,,,0,,US2000-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_NORMAL,,,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|INDEFINIDO+REACCIÓN_ZONA+ZONA_GENERICA,5,0,5,0.0,-1.16,DEBIL,MUY_BAJA,39.4,20.62,58.18,False,5,,,,,,0,,US2000-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|HK33-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_NORMAL,4,4,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,57.71,38.34,77.07,False,4,,,,,,0,,HK33-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|US2000-OTC|REVERSIÓN_ESTRUCTURAL,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,US2000-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_DEBIL,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|CALL|REACCIÓN_ZONA|RECHAZO_ALCISTA|ZONA_GENERICA|TENDENCIA,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,LTCUSD-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|REACCIÓN_ZONA+RECHAZO_ALCISTA+ZONA_GENERICA,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,LTCUSD-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|COFFEE-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_NORMAL,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,COFFEE-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|CALL|CONTINUACIÓN|TENDENCIA|ALCISTA_FUERTE,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,USDSGD-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_FUERTE,,,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|CONTINUACIÓN|ALCISTA_FUERTE,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,USDSGD-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_FUERTE,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|ALCISTA_FUERTE+CALL+CONTINUACIÓN+TENDENCIA,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,USDSGD-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURCAD-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_NORMAL,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,EURCAD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|REACCIÓN_ZONA|ALCISTA_DEBIL,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,AIG-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_DEBIL,,,,
