nivel,clave,total,wins,losses,winrate,ajuste_confianza,decision_aprendizaje,confiabilidad_muestra,probabilidad_ajustada,intervalo_inferior,intervalo_superior,estabilidad_disponible,muestra_estabilidad,wr_inicio,wr_medio,wr_reciente,dispersion_temporal,cambio_inicio_reciente,bloques_mismo_lado_prior,persistencia_direccion,activo,direccion,familia_setup,tipo_mercado,estado_tendencia,firma_pa,firma_mercado,firma_estrategia,firma_evidencias_exacta
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|ALCISTA_NORMAL+CALL+REVERSIÓN_ESTRUCTURAL+TENDENCIA,5,2,3,40.0,-0.77,DEBIL,MUY_BAJA,47.4,28.21,66.59,False,5,,,,,,0,,UKOUSD-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_NORMAL,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|CALL|REVERSIÓN|TENDENCIA|ALCISTA_NORMAL,5,2,3,40.0,-0.77,DEBIL,MUY_BAJA,47.4,28.21,66.59,False,5,,,,,,0,,USDNOK-OTC,call,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|ALCISTA_NORMAL+CALL+REVERSIÓN+TENDENCIA,5,2,3,40.0,-0.77,DEBIL,MUY_BAJA,47.4,28.21,66.59,False,5,,,,,,0,,USDNOK-OTC,call,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|CALL|REVERSIÓN|TENDENCIA|ALCISTA_DEBIL,5,2,3,40.0,-0.77,DEBIL,MUY_BAJA,47.4,28.21,66.59,False,5,,,,,,0,,UKOUSD-OTC,call,REVERSIÓN,TENDENCIA,ALCISTA_DEBIL,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|CALL|REACCIÓN_ZONA|CONTINUACION|ZONA_RECHAZO_CONFIRMADO|TENDENCIA,5,1,4,20.0,-1.16,DEBIL,MUY_BAJA,43.4,24.35,62.45,False,5,,,,,,0,,USDNOK-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURUSD-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_FUERTE,4,4,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,57.71,38.34,77.07,False,4,,,,,,0,,EURUSD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDNOK-OTC|PUT|REVERSIÓN|RANGO|ALCISTA_DEBIL,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,USDNOK-OTC,put,REVERSIÓN,RANGO,ALCISTA_DEBIL,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_FUERTE,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,EURUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_FUERTE,,,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|REACCIÓN_ZONA|BAJISTA_FUERTE,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,EURUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_FUERTE,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|BAJISTA_FUERTE+PUT+REACCIÓN_ZONA+TENDENCIA,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,EURUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDNOK-OTC|PUT|REVERSIÓN|TENDENCIA|INDEFINIDA,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,USDNOK-OTC,put,REVERSIÓN,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|CALL|REVERSIÓN|RANGO|ALCISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,LUNA-OTC,call,REVERSIÓN,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|PUT|REVERSIÓN|RANGO|BAJISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,UKOUSD-OTC,put,REVERSIÓN,RANGO,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURUSD-OTC|PUT|REVERSIÓN_ESTRUCTURAL|TENDENCIA|BAJISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,EURUSD-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_DEBIL,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|PUT|REACCIÓN_ZONA|RANGO|ALCISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,LUNA-OTC,put,REACCIÓN_ZONA,RANGO,ALCISTA_DEBIL,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|ALCISTA_DEBIL+PUT+RANGO+REACCIÓN_ZONA,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,LUNA-OTC,put,REACCIÓN_ZONA,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|INDEFINIDA,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,UKOUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,UKOUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURUSD-OTC|CALL|REVERSIÓN|TENDENCIA|INDEFINIDA,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,EURUSD-OTC,call,REVERSIÓN,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURUSD-OTC|PUT|REVERSIÓN|TENDENCIA|INDEFINIDA,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,EURUSD-OTC,put,REVERSIÓN,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|PUT|REACCIÓN_ZONA|RANGO|INDEFINIDA,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,LUNA-OTC,put,REACCIÓN_ZONA,RANGO,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|PUT|REVERSIÓN|RANGO|ALCISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,UKOUSD-OTC,put,REVERSIÓN,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDNOK-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_NORMAL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,USDNOK-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|CALL|REACCIÓN_ZONA|TENDENCIA|ALCISTA_DEBIL,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,LUNA-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURUSD-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_DEBIL,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,EURUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDNOK-OTC|CALL|REVERSIÓN|RANGO|ALCISTA_DEBIL,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,USDNOK-OTC,call,REVERSIÓN,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|PUT|REVERSIÓN|TENDENCIA|BAJISTA_DEBIL,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,LUNA-OTC,put,REVERSIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|CALL|REVERSIÓN|TENDENCIA|BAJISTA_FUERTE,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,UKOUSD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|PUT|REVERSIÓN_ESTRUCTURAL|TENDENCIA|BAJISTA_DEBIL,4,0,4,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,41.04,21.76,60.32,False,4,,,,,,0,,LUNA-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURUSD-OTC|CALL|REVERSIÓN|TENDENCIA|BAJISTA_FUERTE,4,0,4,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,41.04,21.76,60.32,False,4,,,,,,0,,EURUSD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|ALCISTA_NORMAL,4,0,4,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,41.04,21.76,60.32,False,4,,,,,,0,,UKOUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|CALL|REVERSIÓN|TENDENCIA|ALCISTA_DEBIL,3,3,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,55.87,36.0,75.74,False,3,,,,,,0,,LUNA-OTC,call,REVERSIÓN,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURUSD-OTC|PUT|REACCIÓN_ZONA|RANGO|BAJISTA_DEBIL,3,3,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,55.87,36.0,75.74,False,3,,,,,,0,,EURUSD-OTC,put,REACCIÓN_ZONA,RANGO,BAJISTA_DEBIL,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|CALL|REACCIÓN_ZONA|CONTINUACION|ZONA_GENERICA|RANGO,3,3,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,55.87,36.0,75.74,False,3,,,,,,0,,USDNOK-OTC,call,REACCIÓN_ZONA,RANGO,INDEFINIDA,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|PUT|REACCIÓN_ZONA|TENDENCIA|ALCISTA_FUERTE,3,3,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,55.87,36.0,75.74,False,3,,,,,,0,,USDNOK-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_FUERTE,,,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|REACCIÓN_ZONA|ALCISTA_FUERTE,3,3,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,55.87,36.0,75.74,False,3,,,,,,0,,USDNOK-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_FUERTE,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|ALCISTA_FUERTE+PUT+REACCIÓN_ZONA+TENDENCIA,3,3,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,55.87,36.0,75.74,False,3,,,,,,0,,USDNOK-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|CALL|REACCIÓN_ZONA|RANGO|INDEFINIDA,3,3,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,55.87,36.0,75.74,False,3,,,,,,0,,LUNA-OTC,call,REACCIÓN_ZONA,RANGO,INDEFINIDA,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|PUT|REVERSIÓN|TENDENCIA|BAJISTA_NORMAL,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,USDNOK-OTC,put,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|BAJISTA_NORMAL+PUT+REVERSIÓN+TENDENCIA,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,USDNOK-OTC,put,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_DEBIL,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,UKOUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REACCIÓN_ZONA|CONTINUACION|ZONA_RECHAZO_CONFIRMADO|TENDENCIA,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,USDNOK-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|CALL|CONTINUACIÓN|TENDENCIA|ALCISTA_NORMAL,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,LUNA-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|REACCIÓN_ZONA+RECHAZO_ALCISTA+ZONA_RECHAZO_CONFIRMADO,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,UKOUSD-OTC,call,REACCIÓN_ZONA,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURUSD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_DEBIL,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,EURUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURUSD-OTC|CALL|REACCIÓN_ZONA|RANGO|INDEFINIDA,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,EURUSD-OTC,call,REACCIÓN_ZONA,RANGO,INDEFINIDA,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|CALL|REVERSIÓN_ESTRUCTURAL|TENDENCIA|ALCISTA_DEBIL,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,EURUSD-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_DEBIL,,,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|REVERSIÓN_ESTRUCTURAL|ALCISTA_DEBIL,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,EURUSD-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_DEBIL,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|ALCISTA_DEBIL+CALL+REVERSIÓN_ESTRUCTURAL+TENDENCIA,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,EURUSD-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|ALCISTA_NORMAL,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,LUNA-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|CALL|REVERSIÓN|RANGO|BAJISTA_DEBIL,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,UKOUSD-OTC,call,REVERSIÓN,RANGO,BAJISTA_DEBIL,,,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|REACCIÓN_ZONA+RECHAZO_ALCISTA+ZONA_GENERICA,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,LUNA-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_DEBIL,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REACCIÓN_ZONA|RECHAZO_BAJISTA|ZONA_RECHAZO_CONFIRMADO|TENDENCIA,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,USDNOK-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_NORMAL,3,1,2,33.33,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,47.17,27.2,67.15,False,3,,,,,,0,,LUNA-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURUSD-OTC|CALL|CONTINUACIÓN|TENDENCIA|ALCISTA_NORMAL,3,1,2,33.33,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,47.17,27.2,67.15,False,3,,,,,,0,,EURUSD-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDNOK-OTC|PUT|REVERSIÓN|RANGO|BAJISTA_DEBIL,3,1,2,33.33,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,47.17,27.2,67.15,False,3,,,,,,0,,USDNOK-OTC,put,REVERSIÓN,RANGO,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURUSD-OTC|PUT|REACCIÓN_ZONA|RANGO|ALCISTA_DEBIL,3,1,2,33.33,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,47.17,27.2,67.15,False,3,,,,,,0,,EURUSD-OTC,put,REACCIÓN_ZONA,RANGO,ALCISTA_DEBIL,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REACCIÓN_ZONA|INDEFINIDO|ZONA_GENERICA|RANGO,3,1,2,33.33,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,47.17,27.2,67.15,False,3,,,,,,0,,EURUSD-OTC,put,REACCIÓN_ZONA,RANGO,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURUSD-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_FUERTE,3,1,2,33.33,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,47.17,27.2,67.15,False,3,,,,,,0,,EURUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_FUERTE,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REACCIÓN_ZONA|RECHAZO_BAJISTA|ZONA_RECHAZO_CONFIRMADO|RANGO,3,1,2,33.33,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,47.17,27.2,67.15,False,3,,,,,,0,,EURUSD-OTC,put,REACCIÓN_ZONA,RANGO,INDEFINIDA,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|CALL|REVERSIÓN|TENDENCIA|BAJISTA_AGOTADA,3,1,2,33.33,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,47.17,27.2,67.15,False,3,,,,,,0,,UKOUSD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_AGOTADA,,,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|REVERSIÓN|BAJISTA_AGOTADA,3,1,2,33.33,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,47.17,27.2,67.15,False,3,,,,,,0,,UKOUSD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_AGOTADA,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|BAJISTA_AGOTADA+CALL+REVERSIÓN+TENDENCIA,3,1,2,33.33,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,47.17,27.2,67.15,False,3,,,,,,0,,UKOUSD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_AGOTADA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|PUT|REVERSIÓN_ESTRUCTURAL|TENDENCIA|BAJISTA_FUERTE,3,1,2,33.33,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,47.17,27.2,67.15,False,3,,,,,,0,,LUNA-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_NORMAL,3,1,2,33.33,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,47.17,27.2,67.15,False,3,,,,,,0,,UKOUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURUSD-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_AGOTADA,3,1,2,33.33,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,47.17,27.2,67.15,False,3,,,,,,0,,EURUSD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_AGOTADA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURUSD-OTC|CALL|REACCIÓN_ZONA|TENDENCIA|ALCISTA_DEBIL,3,1,2,33.33,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,47.17,27.2,67.15,False,3,,,,,,0,,EURUSD-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_DEBIL,3,1,2,33.33,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,47.17,27.2,67.15,False,3,,,,,,0,,LUNA-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_DEBIL,3,0,3,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,42.83,23.03,62.62,False,3,,,,,,0,,LUNA-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|CALL|REVERSIÓN|REVERSION_ALCISTA|SWEEP_CON_RECHAZO_AGOTAMIENTO|TENDENCIA,3,0,3,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,42.83,23.03,62.62,False,3,,,,,,0,,USDNOK-OTC,call,REVERSIÓN,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|ALCISTA_DEBIL,3,0,3,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,42.83,23.03,62.62,False,3,,,,,,0,,UKOUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDNOK-OTC|CALL|REVERSIÓN|RANGO|BAJISTA_DEBIL,2,2,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.86,33.49,74.24,False,2,,,,,,0,,USDNOK-OTC,call,REVERSIÓN,RANGO,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LUNA-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_FUERTE,2,2,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.86,33.49,74.24,False,2,,,,,,0,,LUNA-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|UKOUSD-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_AGOTADA,2,2,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.86,33.49,74.24,False,2,,,,,,0,,UKOUSD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_AGOTADA,,,,
