tipo,activo,fecha,direccion,patron,puntaje,prioridad,score_final,consenso,nivel_consenso,ajuste_consenso,razones_consenso,calidad,rsi,tipo_mercado,calidad_mercado,score_mercado,estado_tendencia,fuerza_tendencia,direccion_tendencia,accion_precio,razon_accion_precio,pa_tipo,pa_direccion,pa_fuerza,pa_razon,bootiq_evidencias_price_action,bootiq_evidencias_mercado,base_estrategia,riesgos_base,fortalezas_base,ruptura_confirmada,tipo_ruptura,razon_ruptura,tipo_setup,calidad_setup,modo_entrada_setup,puntaje_extra_setup,riesgo_extra_setup,balance_setup,a_favor_tendencia,razones_setup,familia_setup,subtipo_setup,protocolo_sugerido,nivel_setup,estado_setup,confianza_setup,razones_clasificador_setup,riesgo_protocolo,nivel_riesgo_protocolo,razon_riesgo_protocolo,indice_confirmacion_ia,nivel_confirmacion_ia,accion_confirmacion_ia,razon_confirmacion_ia,rango_indice_confirmacion_ia,idx_senal,idx_entrada,motivo_ejecucion,estado_operacion,espera_velas,cerebro_unico_decision,cerebro_unico_decision_legacy,cerebro_unico_operar,cerebro_unico_confianza,cerebro_unico_requiere_protocolo,cerebro_unico_modo_ejecucion,cerebro_unico_bloquear_por_riesgo,cerebro_unico_riesgo,cerebro_unico_riesgo_puntos,cerebro_unico_motivos,modo_probabilidad,probabilidad_estimada,intervalo_probabilidad_inferior,intervalo_probabilidad_superior,muestra_probabilidad,wins_probabilidad,losses_probabilidad,confiabilidad_probabilidad,fuente_probabilidad_principal,fuente_probabilidad_respaldo,fuente_principal_nivel,fuente_principal_clave,fuente_principal_probabilidad,fuente_principal_muestra,fuente_principal_wins,fuente_principal_losses,fuente_principal_intervalo_inferior,fuente_principal_intervalo_superior,fuente_principal_confiabilidad,fuente_respaldo_nivel,fuente_respaldo_clave,fuente_respaldo_probabilidad,fuente_respaldo_muestra,fuente_respaldo_wins,fuente_respaldo_losses,fuente_respaldo_intervalo_inferior,fuente_respaldo_intervalo_superior,fuente_respaldo_confiabilidad,probabilidad_principal_sola,decision_principal_sola,operar_principal_sola,delta_combinacion_vs_principal,nivel_probabilidad_principal,clave_probabilidad_principal,decision_estadistica_sombra,operar_estadistico_sombra,requiere_protocolo_estadistico_sombra,motivo_decision_estadistica_sombra,origen_decision_oficial,origen_decision_estadistica,sistemas_decision_separados,confianza_legacy,confianza_base_legacy,probabilidad_v3,desacuerdo_actual_vs_v3,auditoria_separacion_v3,seleccion_v3_sombra_patron,seleccion_v3_sombra_direccion,seleccion_v3_sombra_probabilidad,seleccion_v3_sombra_muestra,seleccion_v3_sombra_decision,seleccion_v3_sombra_misma_que_actual,resultado_seleccion_v3_sombra,fase4_evaluada,fase4_permitir_operacion,fase4_modo,fase4_confianza,fase4_decision,fase4_debe_bloquear,fase4_motivo,resultado,resultado_hipotetico,fecha_senal,precio_entrada_hipotetico,precio_cierre_hipotetico,precio_entrada,precio_cierre,movimiento,distancia_resultado,excursion_favor,excursion_contra,fuerza_cierre_siguiente,open_siguiente,close_siguiente,high_siguiente,low_siguiente,bootiq_identidad_activo,bootiq_identidad_tipo,bootiq_identidad_direccion,bootiq_identidad_patron,bootiq_estrategia_puntaje,bootiq_estrategia_prioridad,bootiq_estrategia_score_final,bootiq_estrategia_calidad,bootiq_mercado_tipo_mercado,bootiq_mercado_calidad_mercado,bootiq_mercado_score_mercado,bootiq_mercado_estado_tendencia,bootiq_mercado_fuerza_tendencia,bootiq_mercado_direccion_tendencia,bootiq_price_action_accion_precio,bootiq_price_action_pa_tipo,bootiq_price_action_pa_direccion,bootiq_price_action_pa_fuerza,bootiq_setup_tipo_setup,bootiq_setup_calidad_setup,bootiq_setup_modo_entrada_setup,bootiq_setup_balance_setup,bootiq_setup_familia_setup,bootiq_setup_subtipo_setup,bootiq_consenso_consenso,bootiq_consenso_nivel_consenso,bootiq_protocolo_protocolo_sugerido,bootiq_protocolo_nivel_riesgo_protocolo,bootiq_protocolo_indice_confirmacion_ia,bootiq_protocolo_accion_confirmacion_ia,bootiq_fase4_fase4_confianza,bootiq_fase4_fase4_decision,bootiq_fase4_fase4_debe_bloquear,bootiq_decision_unificada_accion,bootiq_decision_unificada_score,bootiq_decision_unificada_confianza,ajuste_ponderacion,motivos_ponderacion,pesos_aplicados,confianza_final_cerebro,auditoria_confianza_base,auditoria_ajuste_aprendizaje,auditoria_ajuste_price_action,auditoria_ajuste_mercado,auditoria_ajuste_estrategia,auditoria_ajuste_evidencias,auditoria_ajuste_ponderacion,auditoria_confianza_antes_ponderacion,auditoria_confianza_final,auditoria_motivos_price_action,auditoria_motivos_mercado,auditoria_motivos_estrategia,bootiq_resultado_estado_operacion,bootiq_resultado_motivo_ejecucion,bootiq_resultado_resultado,razon
turbo,USDTHB-OTC,1784575980,call,liquidity sweep alcista,25,4,216,24,MUY_BAJO,-15,base media | price action en contra | tendencia a favor | tendencia débil | mercado sucio/caótico | score mercado bajo | sweep observado,A+,47.97,TENDENCIA_ALCISTA,CAOTICO,34,ALCISTA_DEBIL,44.16,ALCISTA,ABSORCION_VENDEDORA,acción precio: lectura avanzada contradice CALL,IMPULSO_BAJISTA_MEDIO,PUT,0.381,impulso bajista medio: caída válida pero con fuerza moderada,IMPULSO_BAJISTA_MEDIO,TENDENCIA_ALCISTA | MERCADO_SUCIO | TENDENCIA_DEBIL | SCORE_MERCADO_BAJO | mercado_sucio | score_mercado_bajo | tendencia_debil,MEDIA,MERCADO_NO_VALIDADO|ACCION_PRECIO_NO_VALIDADA,,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,SWEEP_ALCISTA,BUENA,DIRECTA,2,4,23,True,setup basado en barrida de liquidez | mercado sucio/caótico,REVERSIÓN,SWEEP_SIMPLE,PROTOCOLO_SWEEP,MEDIO_BAJO,INMADURO,45.8,"IDENTIDAD +8: setup de reversión | IDENTIDAD -2: subtipo históricamente mixto | PA -18: PA contrario a la señal | PA +2: impulso no dominante | MERCADO -6: mercado no validado | HISTÓRICO +0: sin aprendizaje suficiente | CONSENSO -4: consenso bajo | MÉTRICAS +4: score final muy alto | RESUMEN_CAPAS: identidad=56, pa=34, mercado=44, historico=50, consenso=46, metricas=54, extra=0",0,,,0,,,,,181,181,CANCELADA_CEREBRO_UNICO_NO_OPERAR,CANCELADA_CEREBRO,0,NO_OPERAR,NO_OPERAR,False,45.94,False,BLOQUEADA,False,MEDIO,4,"nivel_1_estrategia: NEUTRAS, winrate 51.55% en 97 operaciones, ajuste +0.12. | nivel_2_estrategia_direccion: NEUTRAS, winrate 51.55% en 97 operaciones, ajuste +0.12. | nivel_8_tipo_setup: NEUTRAS, winrate 51.22% en 82 operaciones, ajuste +0.10. | nivel_9_setup_calidad: NEUTRAS, winrate 53.57% en 56 operaciones, ajuste +0.21. | nivel_10_setup_modo: DEBILES, winrate 47.92% en 48 operaciones, ajuste -0.12. | Consenso bajo o muy bajo. | Base de estrategia débil o media. | Price Action contradice la dirección de la operación. | Aprendizaje jerárquico: 14 fuentes utilizadas; winrate ponderado 48.69%; muestra representativa 270; ajuste -0.37; probabilidad sombra 48.91%; confiabilidad alta. | PA en contra: impulso_bajista_medio | Mercado: contexto sucio o caótico detectado, sin ajuste automático. | Mercado: tendencia alcista detectada. | Mercado: tendencia débil detectada, sin ajuste automático. | Mercado: score bajo detectado, sin ajuste automático. | Consenso observado sin ajuste estadístico: MUY_BAJO (+0) | Score final observado sin ajuste: 216.00 (+0) | Ponderación PA contra dirección: pa_contra_call (-1) | Tipo de setup observado: SWEEP_ALCISTA (+0) | Subtipo de setup observado: SWEEP_SIMPLE (+0) | Protocolo sugerido observado: PROTOCOLO_SWEEP (+0) | Ponderación riesgo: mercado_no_validado (+0) | Ponderación riesgo: accion_precio_no_validada (-1) | Legacy auditoría: Cerebro único: confianza inferior al mínimo operativo. | V3 estadístico no autorizó la operación. Probabilidad sombra 48.91% | intervalo 43.17%–54.66% | muestra 270 | confiabilidad ALTA. | Sombra estadística: Probabilidad sombra 48.91% | intervalo 43.17%–54.66% | muestra 270 | confiabilidad ALTA.",SOMBRA,48.91,43.17,54.66,270,132,138,ALTA,"{'nivel': 'PA_DIRECCION', 'clave': 'PA_DIRECCION|IMPULSO_BAJISTA_MEDIO|CALL', 'total': 270, 'wins': 132, 'losses': 138, 'winrate': 48.89, 'ajuste': 0.0, 'decision': 'NEUTRO', 'confiabilidad': 'ALTA', 'peso_nivel': 1.0, 'factor_muestra': 1.0, 'peso_efectivo': 1.0, 'probabilidad_ajustada': 48.91, 'intervalo_inferior': 43.17, 'intervalo_superior': 54.66}","{'nivel': 'MERCADO_EVIDENCIAS', 'clave': 'MERCADO_EVIDENCIAS|MERCADO_SUCIO', 'total': 1535, 'wins': 750, 'losses': 785, 'winrate': 48.86, 'ajuste': 0.0, 'decision': 'NEUTRO', 'confiabilidad': 'ALTA', 'peso_nivel': 0.85, 'factor_muestra': 1.0, 'peso_efectivo': 0.85, 'probabilidad_ajustada': 48.86, 'intervalo_inferior': 46.38, 'intervalo_superior': 51.35}",PA_DIRECCION,PA_DIRECCION|IMPULSO_BAJISTA_MEDIO|CALL,48.91,270,132,138,43.17,54.66,ALTA,MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|MERCADO_SUCIO,48.86,1535,750,785,46.38,51.35,ALTA,48.91,NO_OPERAR,False,0.0,PA_DIRECCION,PA_DIRECCION|IMPULSO_BAJISTA_MEDIO|CALL,NO_OPERAR_SOMBRA,False,False,Probabilidad sombra 48.91% | intervalo 43.17%–54.66% | muestra 270 | confiabilidad ALTA.,PROBABILIDAD_HISTORICA_V3,PROBABILIDAD_HISTORICA_V3,True,45.94,50.31,48.91,False,"{'sistemas_separados': True, 'sistema_oficial_actual': 'CONFIANZA_LEGACY', 'sistema_estadistico_v3': 'PROBABILIDAD_HISTORICA_SOMBRA', 'decision_oficial': 'NO_OPERAR', 'operar_oficial': False, 'confianza_legacy': 45.94, 'decision_sombra': 'NO_OPERAR_SOMBRA', 'operar_sombra': False, 'probabilidad_v3': 48.91, 'muestra_v3': 270, 'confiabilidad_v3': 'ALTA', 'nivel_fuente_v3': 'PA_DIRECCION', 'clave_fuente_v3': 'PA_DIRECCION|IMPULSO_BAJISTA_MEDIO|CALL', 'desacuerdo_operativo': False, 'legacy_desglose': {'confianza_base': 50.31, 'ajuste_aprendizaje': -0.37, 'ajuste_price_action': -2.0, 'ajuste_mercado': 0.0, 'ajuste_estrategia': 0.0, 'ajuste_ponderacion': -2.0}}",liquidity sweep alcista,call,48.91,270,NO_OPERAR_SOMBRA,True,WIN,True,False,BLOQUEADA,45.94,NO_OPERAR,True,"nivel_1_estrategia: NEUTRAS, winrate 51.55% en 97 operaciones, ajuste +0.12. | nivel_2_estrategia_direccion: NEUTRAS, winrate 51.55% en 97 operaciones, ajuste +0.12. | nivel_8_tipo_setup: NEUTRAS, winrate 51.22% en 82 operaciones, ajuste +0.10. | nivel_9_setup_calidad: NEUTRAS, winrate 53.57% en 56 operaciones, ajuste +0.21. | nivel_10_setup_modo: DEBILES, winrate 47.92% en 48 operaciones, ajuste -0.12. | Consenso bajo o muy bajo. | Base de estrategia débil o media. | Price Action contradice la dirección de la operación. | Aprendizaje jerárquico: 14 fuentes utilizadas; winrate ponderado 48.69%; muestra representativa 270; ajuste -0.37; probabilidad sombra 48.91%; confiabilidad alta. | PA en contra: impulso_bajista_medio | Mercado: contexto sucio o caótico detectado, sin ajuste automático. | Mercado: tendencia alcista detectada. | Mercado: tendencia débil detectada, sin ajuste automático. | Mercado: score bajo detectado, sin ajuste automático. | Consenso observado sin ajuste estadístico: MUY_BAJO (+0) | Score final observado sin ajuste: 216.00 (+0) | Ponderación PA contra dirección: pa_contra_call (-1) | Tipo de setup observado: SWEEP_ALCISTA (+0) | Subtipo de setup observado: SWEEP_SIMPLE (+0) | Protocolo sugerido observado: PROTOCOLO_SWEEP (+0) | Ponderación riesgo: mercado_no_validado (+0) | Ponderación riesgo: accion_precio_no_validada (-1) | Legacy auditoría: Cerebro único: confianza inferior al mínimo operativo. | V3 estadístico no autorizó la operación. Probabilidad sombra 48.91% | intervalo 43.17%–54.66% | muestra 270 | confiabilidad ALTA. | Sombra estadística: Probabilidad sombra 48.91% | intervalo 43.17%–54.66% | muestra 270 | confiabilidad ALTA.",WIN,WIN,1784575980,33.370385,33.371115,33.370385,33.371115,0.00073,0.00073,0.00683,0.00277,0.1292,33.369875,33.371115,33.377215,33.367615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,Consenso observado sin ajuste estadístico: MUY_BAJO (+0) | Score final observado sin ajuste: 216.00 (+0) | Ponderación PA contra dirección: pa_contra_call (-1) | Tipo de setup observado: SWEEP_ALCISTA (+0) | Subtipo de setup observado: SWEEP_SIMPLE (+0) | Protocolo sugerido observado: PROTOCOLO_SWEEP (+0) | Ponderación riesgo: mercado_no_validado (+0) | Ponderación riesgo: accion_precio_no_validada (-1),-1 | 0 | -1,45.94,50.31,-0.37,-2.0,0.0,0.0,-2.0,-2.0,47.94,45.94,PA en contra: impulso_bajista_medio,"Mercado: contexto sucio o caótico detectado, sin ajuste automático. | Mercado: tendencia alcista detectada. | Mercado: tendencia débil detectada, sin ajuste automático. | Mercado: score bajo detectado, sin ajuste automático.",,,,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos | vela verde confirma rechazo | cierre en zona alta de la vela | barrida con exceso suficiente | rango de vela válido | cuerpo de vela suficiente | cierre actual confirma presión alcista | estructura inmediata rechaza mínimos | score_sweep=80, barrida de mínimos con recuperación confirmada, presión: presión neutral, RSI: 47.97, envolvente alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, sin historial suficiente, advertencia mercado: mercado caótico: señal bloqueada, enviada al cerebro único como evidencia, advertencia acción precio: acción precio: lectura avanzada contradice CALL, enviada al cerebro único como evidencia, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: CAOTICO score 34, TENDENCIA AVANZADA: ALCISTA_DEBIL fuerza 44.16, VALIDACIÓN MERCADO: mercado caótico: señal bloqueada, ZONA SR: zona válida, ACCION PRECIO: acción precio: lectura avanzada contradice CALL, RUPTURA: sin ruptura confirmada de resistencia"
turbo,USDSGD-OTC,1784575980,put,reacción vendedora en resistencia,25,4,168,0,MUY_BAJO,-15,base media | price action en contra | PA fuerza baja | contra tendencia | tendencia débil | mercado sucio/caótico | score mercado bajo | régimen peligroso | riesgo mercado alto,A+,46.26,RANGO,SUCIO,37,INDEFINIDA,26.16,ALCISTA,ABSORCION_COMPRADORA,acción precio: lectura avanzada contradice PUT,IMPULSO_ALCISTA_AGOTANDOSE,CALL,0.207,impulso alcista con pérdida de fuerza,IMPULSO_ALCISTA_AGOTANDOSE,MERCADO_RANGO | MERCADO_SUCIO | RANGO_SUCIO | SCORE_MERCADO_BAJO | RIESGO_MERCADO_ALTO | mercado_sucio | score_mercado_bajo | tendencia_indefinida,MEDIA,MERCADO_NO_VALIDADO|ACCION_PRECIO_NO_VALIDADA,,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,RECHAZO_BAJISTA,BUENA,DIRECTA,3,4,24,False,rechazo vendedor detectado | mercado sucio/caótico,REACCIÓN_ZONA,ZONA_GENERICA,PROTOCOLO_REACCION_ZONA,MEDIO_BAJO,INMADURO,42.6,"IDENTIDAD +4: setup de zona | PA -18: PA contrario a la señal | PA +2: impulso no dominante | MERCADO -12: mercado sucio | MERCADO -6: mercado no validado | HISTÓRICO +0: sin aprendizaje suficiente | CONSENSO -4: consenso bajo | RESUMEN_CAPAS: identidad=54, pa=34, mercado=32, historico=50, consenso=46, metricas=50, extra=0",0,,,0,,,,,181,181,CANCELADA_CEREBRO_UNICO_NO_OPERAR,CANCELADA_CEREBRO,0,NO_OPERAR,NO_OPERAR,False,44.84,False,BLOQUEADA,False,MEDIO,4,"No hay coincidencias estadísticas con muestra suficiente. | Consenso bajo o muy bajo. | Base de estrategia débil o media. | Price Action contradice la dirección de la operación. | Aprendizaje jerárquico: 16 fuentes utilizadas; winrate ponderado 48.05%; muestra representativa 20; ajuste -1.16; probabilidad sombra 45.35%; confiabilidad media. | PA en contra: impulso_alcista_agotandose | Mercado: rango detectado, sin ajuste automático. | Mercado: contexto sucio o caótico detectado, sin ajuste automático. | Mercado: rango sucio detectado, sin ajuste automático. | Mercado: riesgo general alto detectado, sin ajuste automático. | Mercado: score bajo detectado, sin ajuste automático. | Consenso observado sin ajuste estadístico: MUY_BAJO (+0) | Score final observado sin ajuste: 168.00 (+0) | Ponderación PA contra dirección: pa_contra_put (-1) | Tipo de setup observado: RECHAZO_BAJISTA (+0) | Subtipo de setup observado: ZONA_GENERICA (+0) | Protocolo sugerido observado: PROTOCOLO_REACCION_ZONA (+0) | Ponderación riesgo: mercado_no_validado (+0) | Ponderación riesgo: accion_precio_no_validada (-1) | Legacy auditoría: Cerebro único: confianza inferior al mínimo operativo. | V3 estadístico no autorizó la operación. Probabilidad sombra 45.35% | intervalo 29.41%–59.84% | muestra 20 | confiabilidad MEDIA. | Sombra estadística: Probabilidad sombra 45.35% | intervalo 29.41%–59.84% | muestra 20 | confiabilidad MEDIA.",SOMBRA,45.35,29.41,59.84,20,8,12,MEDIA,"{'nivel': 'PA_MERCADO', 'clave': 'PA_MERCADO|IMPULSO_ALCISTA_AGOTANDOSE|MERCADO_RANGO+MERCADO_SUCIO+RANGO_SUCIO+RIESGO_MERCADO_ALTO+SCORE_MERCADO_BAJO+TENDENCIA_INDEFINIDA', 'total': 20, 'wins': 8, 'losses': 12, 'winrate': 40.0, 'ajuste': -2.17, 'decision': 'DEBIL', 'confiabilidad': 'MEDIA', 'peso_nivel': 1.1, 'factor_muestra': 0.651, 'peso_efectivo': 0.716, 'probabilidad_ajustada': 44.62, 'intervalo_inferior': 29.41, 'intervalo_superior': 59.84}","{'nivel': 'MERCADO_EVIDENCIAS', 'clave': 'MERCADO_EVIDENCIAS|MERCADO_SUCIO', 'total': 1535, 'wins': 750, 'losses': 785, 'winrate': 48.86, 'ajuste': 0.0, 'decision': 'NEUTRO', 'confiabilidad': 'ALTA', 'peso_nivel': 0.85, 'factor_muestra': 1.0, 'peso_efectivo': 0.85, 'probabilidad_ajustada': 48.86, 'intervalo_inferior': 46.38, 'intervalo_superior': 51.35}",PA_MERCADO,PA_MERCADO|IMPULSO_ALCISTA_AGOTANDOSE|MERCADO_RANGO+MERCADO_SUCIO+RANGO_SUCIO+RIESGO_MERCADO_ALTO+SCORE_MERCADO_BAJO+TENDENCIA_INDEFINIDA,44.62,20,8,12,29.41,59.84,MEDIA,MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|MERCADO_SUCIO,48.86,1535,750,785,46.38,51.35,ALTA,44.62,NO_OPERAR,False,0.73,PA_MERCADO,PA_MERCADO|IMPULSO_ALCISTA_AGOTANDOSE|MERCADO_RANGO+MERCADO_SUCIO+RANGO_SUCIO+RIESGO_MERCADO_ALTO+SCORE_MERCADO_BAJO+TENDENCIA_INDEFINIDA,NO_OPERAR_SOMBRA,False,False,Probabilidad sombra 45.35% | intervalo 29.41%–59.84% | muestra 20 | confiabilidad MEDIA.,PROBABILIDAD_HISTORICA_V3,PROBABILIDAD_HISTORICA_V3,True,44.84,50.0,45.35,False,"{'sistemas_separados': True, 'sistema_oficial_actual': 'CONFIANZA_LEGACY', 'sistema_estadistico_v3': 'PROBABILIDAD_HISTORICA_SOMBRA', 'decision_oficial': 'NO_OPERAR', 'operar_oficial': False, 'confianza_legacy': 44.84, 'decision_sombra': 'NO_OPERAR_SOMBRA', 'operar_sombra': False, 'probabilidad_v3': 45.35, 'muestra_v3': 20, 'confiabilidad_v3': 'MEDIA', 'nivel_fuente_v3': 'PA_MERCADO', 'clave_fuente_v3': 'PA_MERCADO|IMPULSO_ALCISTA_AGOTANDOSE|MERCADO_RANGO+MERCADO_SUCIO+RANGO_SUCIO+RIESGO_MERCADO_ALTO+SCORE_MERCADO_BAJO+TENDENCIA_INDEFINIDA', 'desacuerdo_operativo': False, 'legacy_desglose': {'confianza_base': 50.0, 'ajuste_aprendizaje': -1.16, 'ajuste_price_action': -2.0, 'ajuste_mercado': 0.0, 'ajuste_estrategia': 0.0, 'ajuste_ponderacion': -2.0}}",reacción vendedora en resistencia,put,45.35,20,NO_OPERAR_SOMBRA,True,WIN,True,False,BLOQUEADA,44.84,NO_OPERAR,True,"No hay coincidencias estadísticas con muestra suficiente. | Consenso bajo o muy bajo. | Base de estrategia débil o media. | Price Action contradice la dirección de la operación. | Aprendizaje jerárquico: 16 fuentes utilizadas; winrate ponderado 48.05%; muestra representativa 20; ajuste -1.16; probabilidad sombra 45.35%; confiabilidad media. | PA en contra: impulso_alcista_agotandose | Mercado: rango detectado, sin ajuste automático. | Mercado: contexto sucio o caótico detectado, sin ajuste automático. | Mercado: rango sucio detectado, sin ajuste automático. | Mercado: riesgo general alto detectado, sin ajuste automático. | Mercado: score bajo detectado, sin ajuste automático. | Consenso observado sin ajuste estadístico: MUY_BAJO (+0) | Score final observado sin ajuste: 168.00 (+0) | Ponderación PA contra dirección: pa_contra_put (-1) | Tipo de setup observado: RECHAZO_BAJISTA (+0) | Subtipo de setup observado: ZONA_GENERICA (+0) | Protocolo sugerido observado: PROTOCOLO_REACCION_ZONA (+0) | Ponderación riesgo: mercado_no_validado (+0) | Ponderación riesgo: accion_precio_no_validada (-1) | Legacy auditoría: Cerebro único: confianza inferior al mínimo operativo. | V3 estadístico no autorizó la operación. Probabilidad sombra 45.35% | intervalo 29.41%–59.84% | muestra 20 | confiabilidad MEDIA. | Sombra estadística: Probabilidad sombra 45.35% | intervalo 29.41%–59.84% | muestra 20 | confiabilidad MEDIA.",WIN,WIN,1784575980,1.313345,1.313305,1.313345,1.313305,-4e-05,4e-05,0.00025,0.001,0.008,1.313295,1.313305,1.314345,1.313095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,Consenso observado sin ajuste estadístico: MUY_BAJO (+0) | Score final observado sin ajuste: 168.00 (+0) | Ponderación PA contra dirección: pa_contra_put (-1) | Tipo de setup observado: RECHAZO_BAJISTA (+0) | Subtipo de setup observado: ZONA_GENERICA (+0) | Protocolo sugerido observado: PROTOCOLO_REACCION_ZONA (+0) | Ponderación riesgo: mercado_no_validado (+0) | Ponderación riesgo: accion_precio_no_validada (-1),-1 | 0 | -1,44.84,50.0,-1.16,-2.0,0.0,0.0,-2.0,-2.0,46.84,44.84,PA en contra: impulso_alcista_agotandose,"Mercado: rango detectado, sin ajuste automático. | Mercado: contexto sucio o caótico detectado, sin ajuste automático. | Mercado: rango sucio detectado, sin ajuste automático. | Mercado: riesgo general alto detectado, sin ajuste automático. | Mercado: score bajo detectado, sin ajuste automático.",,,,,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido: rechazo vendedor fuerte en resistencia, precio reaccionando en resistencia, presión: presión bajista reciente, RSI: 46.26, rechazo vendedor fuerte, envolvente bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, sin historial suficiente, advertencia mercado: rango sucio: señal bloqueada, enviada al cerebro único como evidencia, advertencia acción precio: acción precio: lectura avanzada contradice PUT, enviada al cerebro único como evidencia, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: SUCIO score 37, TENDENCIA AVANZADA: INDEFINIDA fuerza 26.16, VALIDACIÓN MERCADO: rango sucio: señal bloqueada, ZONA SR: PUT permitido: cerca de resistencia, ACCION PRECIO: acción precio: lectura avanzada contradice PUT, RUPTURA: sin ruptura confirmada de soporte"
