tipo,activo,fecha,direccion,patron,puntaje,prioridad,score_final,consenso,nivel_consenso,ajuste_consenso,razones_consenso,calidad,rsi,tipo_mercado,calidad_mercado,score_mercado,estado_tendencia,fuerza_tendencia,direccion_tendencia,accion_precio,razon_accion_precio,pa_tipo,pa_direccion,pa_fuerza,pa_razon,bootiq_evidencias_price_action,bootiq_evidencias_mercado,base_estrategia,riesgos_base,fortalezas_base,ruptura_confirmada,tipo_ruptura,razon_ruptura,tipo_setup,calidad_setup,modo_entrada_setup,puntaje_extra_setup,riesgo_extra_setup,balance_setup,a_favor_tendencia,razones_setup,familia_setup,subtipo_setup,protocolo_sugerido,nivel_setup,estado_setup,confianza_setup,razones_clasificador_setup,riesgo_protocolo,nivel_riesgo_protocolo,razon_riesgo_protocolo,indice_confirmacion_ia,nivel_confirmacion_ia,accion_confirmacion_ia,razon_confirmacion_ia,rango_indice_confirmacion_ia,idx_senal,idx_entrada,motivo_ejecucion,estado_operacion,espera_velas,cerebro_unico_decision,cerebro_unico_decision_legacy,cerebro_unico_operar,cerebro_unico_confianza,cerebro_unico_requiere_protocolo,cerebro_unico_modo_ejecucion,cerebro_unico_bloquear_por_riesgo,cerebro_unico_riesgo,cerebro_unico_riesgo_puntos,cerebro_unico_motivos,modo_probabilidad,probabilidad_estimada,intervalo_probabilidad_inferior,intervalo_probabilidad_superior,muestra_probabilidad,wins_probabilidad,losses_probabilidad,confiabilidad_probabilidad,fuente_probabilidad_principal,fuente_probabilidad_respaldo,nivel_probabilidad_principal,clave_probabilidad_principal,decision_estadistica_sombra,operar_estadistico_sombra,requiere_protocolo_estadistico_sombra,motivo_decision_estadistica_sombra,directa_evidencia_solida,directa_muestra,directa_confiabilidad,directa_nivel_probabilidad,directa_clave_probabilidad,fase4_evaluada,fase4_permitir_operacion,fase4_modo,fase4_confianza,fase4_decision,fase4_debe_bloquear,fase4_motivo,resultado,resultado_hipotetico,fecha_senal,precio_entrada_hipotetico,precio_cierre_hipotetico,precio_entrada,precio_cierre,movimiento,distancia_resultado,excursion_favor,excursion_contra,fuerza_cierre_siguiente,open_siguiente,close_siguiente,high_siguiente,low_siguiente,bootiq_identidad_activo,bootiq_identidad_tipo,bootiq_identidad_direccion,bootiq_identidad_patron,bootiq_estrategia_puntaje,bootiq_estrategia_prioridad,bootiq_estrategia_score_final,bootiq_estrategia_calidad,bootiq_mercado_tipo_mercado,bootiq_mercado_calidad_mercado,bootiq_mercado_score_mercado,bootiq_mercado_estado_tendencia,bootiq_mercado_fuerza_tendencia,bootiq_mercado_direccion_tendencia,bootiq_price_action_accion_precio,bootiq_price_action_pa_tipo,bootiq_price_action_pa_direccion,bootiq_price_action_pa_fuerza,bootiq_setup_tipo_setup,bootiq_setup_calidad_setup,bootiq_setup_modo_entrada_setup,bootiq_setup_balance_setup,bootiq_setup_familia_setup,bootiq_setup_subtipo_setup,bootiq_consenso_consenso,bootiq_consenso_nivel_consenso,bootiq_protocolo_protocolo_sugerido,bootiq_protocolo_nivel_riesgo_protocolo,bootiq_protocolo_indice_confirmacion_ia,bootiq_protocolo_accion_confirmacion_ia,bootiq_fase4_fase4_confianza,bootiq_fase4_fase4_decision,bootiq_fase4_fase4_debe_bloquear,bootiq_decision_unificada_accion,bootiq_decision_unificada_score,bootiq_decision_unificada_confianza,ajuste_ponderacion,motivos_ponderacion,pesos_aplicados,confianza_final_cerebro,auditoria_confianza_base,auditoria_ajuste_aprendizaje,auditoria_ajuste_price_action,auditoria_ajuste_mercado,auditoria_ajuste_estrategia,auditoria_ajuste_evidencias,auditoria_ajuste_ponderacion,auditoria_confianza_antes_ponderacion,auditoria_confianza_final,auditoria_motivos_price_action,auditoria_motivos_mercado,auditoria_motivos_estrategia,auditoria_protocolo_tipo,auditoria_protocolo_subtipo,auditoria_protocolo_familia,auditoria_protocolo_operada,auditoria_protocolo_idx_senal,auditoria_protocolo_idx_entrada,auditoria_protocolo_espera_velas,auditoria_protocolo_motivo,auditoria_protocolo_riesgo,auditoria_protocolo_nivel_riesgo,auditoria_protocolo_indice_confirmacion,auditoria_protocolo_nivel_confirmacion,auditoria_protocolo_accion_confirmacion,auditoria_protocolo_tipo_mercado,auditoria_protocolo_tendencia,auditoria_protocolo_pa_tipo,auditoria_protocolo_probabilidad,sombra_retest_aplica,sombra_retest_encontro_ruptura,sombra_retest_idx_ruptura,sombra_retest_nivel_roto,sombra_pullback_idx_entrada,sombra_pullback_espera,sombra_pullback_resultado,sombra_retest_nivel_idx_entrada,sombra_retest_nivel_espera,sombra_retest_nivel_resultado,decision_post_protocolo,autoriza_post_protocolo,probabilidad_post_protocolo,intervalo_post_protocolo_inferior,intervalo_post_protocolo_superior,muestra_post_protocolo,confiabilidad_post_protocolo,fuente_post_protocolo_principal,fuente_post_protocolo_respaldo,nivel_post_protocolo_principal,clave_post_protocolo_principal,nivel_post_protocolo_respaldo,clave_post_protocolo_respaldo,cc2_nivel_principal,cc2_clave_principal,cc2_train_total_principal,cc2_train_wins_principal,cc2_train_losses_principal,cc2_train_winrate_principal,cc2_probabilidad_ajustada_principal,cc2_ajuste_principal,cc2_confiabilidad_principal,cc2_factor_muestra_principal,cc2_nivel_respaldo,cc2_clave_respaldo,cc2_train_total_respaldo,cc2_train_winrate_respaldo,cc2_probabilidad_ajustada_respaldo,cc2_fuentes_usadas,cc2_claves_consultadas,cc2_claves_descartadas,bootiq_veto_tecnico_sombra_detectado,bootiq_veto_tecnico_sombra_cantidad,bootiq_veto_tecnico_sombra_tipos,bootiq_veto_tecnico_sombra_modo,bootiq_resultado_estado_operacion,bootiq_resultado_motivo_ejecucion,bootiq_resultado_resultado,razon
turbo,EURAUD-OTC,1786738500,put,pullback bajista a EMA,16,3,107,50.0,MEDIO,0,base media | PA sin contexto claro | tendencia a favor | mercado normal | PUT cerca de soporte sin ruptura | pullback bajista en revisión,A,53.55,TENDENCIA_BAJISTA,NORMAL,63,BAJISTA_NORMAL,67.85,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0.0,,,TENDENCIA_BAJISTA | MERCADO_NORMAL,MEDIA,MERCADO_NO_VALIDADO|ZONA_SR_NO_VALIDADA,,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CONTINUACION,MEDIA,ESPERAR_RUPTURA,7,4,19,True,"PUT cerca de soporte: requiere ruptura o impulso | rechazo vendedor detectado | continuación a favor de tendencia | tendencia con fuerza suficiente, bono moderado | price action sin contexto claro | mercado normal operable sin bono automático",CONTINUACIÓN,PULLBACK_GENERICO,PROTOCOLO_PULLBACK,MEDIO,PENDIENTE_CONFIRMACION,50.0,"IDENTIDAD +2: setup de continuación | IDENTIDAD +4: subtipo operable pero confirmable | PA -8: sin contexto claro | MERCADO +0: mercado normal operable sin bono automático | MERCADO +3: tendencia normal más estable | MERCADO -6: mercado no validado | HISTÓRICO +0: sin aprendizaje suficiente | CONSENSO -2: consenso medio | MÉTRICAS -6: score final bajo | RIESGO -2: PUT contra soporte sin ruptura | RESUMEN_CAPAS: identidad=56, pa=42, mercado=47, historico=50, consenso=48, metricas=44, extra=-2",0,,,0,,,,,209,209,CANCELADA_CEREBRO_UNICO_NO_OPERAR,CANCELADA_CEREBRO,0,NO_OPERAR,LEGACY_DESACTIVADO,False,46.26,False,BLOQUEADA,False,MEDIO,4,"Price Action sin contexto claro. | Base de estrategia débil o media. | PUT cerca de soporte sin ruptura confirmada. | Aprendizaje jerárquico: 8 fuentes utilizadas; winrate ponderado 45.65%; muestra representativa 124; ajuste -2.39; probabilidad sombra 46.26%; confiabilidad alta. | Mercado: calidad normal operable, sin ajuste automático. | Mercado: tendencia bajista detectada. | Estrategia: PUT cerca de soporte sin ruptura, sin penalización automática. | V3 estadístico no autorizó operación. Probabilidad sombra 46.26% | intervalo 37.62%–53.84% | muestra 124 | confiabilidad ALTA. | Decisión estadística: Probabilidad sombra 46.26% | intervalo 37.62%–53.84% | muestra 124 | confiabilidad ALTA.",SOMBRA,46.26,37.62,53.84,124,56,68,ALTA,"{'nivel': 'CONTEXTO_SETUP', 'clave': 'CONTEXTO_SETUP|PUT|CONTINUACIÓN|CONTINUACION|PULLBACK_GENERICO|TENDENCIA', 'total': 124, 'wins': 56, 'losses': 68, 'winrate': 45.16, 'ajuste': -2.47, 'decision': 'DEBIL', 'confiabilidad': 'ALTA', 'peso_nivel': 1.25, 'factor_muestra': 0.999, 'factor_estabilidad': 1.0, 'peso_efectivo': 1.248, 'probabilidad_ajustada': 45.73, 'intervalo_inferior': 37.62, 'intervalo_superior': 53.84, 'estabilidad_disponible': True, 'muestra_estabilidad': 124, 'wr_inicio': 45.24, 'wr_medio': 48.78, 'wr_reciente': 41.46, 'dispersion_temporal': 7.32, 'cambio_inicio_reciente': -3.78, 'bloques_mismo_lado_prior': 3, 'persistencia_direccion': 1.0}","{'nivel': 'MERCADO_EVIDENCIAS', 'clave': 'MERCADO_EVIDENCIAS|MERCADO_NORMAL', 'total': 577, 'wins': 271, 'losses': 306, 'winrate': 46.97, 'ajuste': -2.17, 'decision': 'DEBIL', 'confiabilidad': 'ALTA', 'peso_nivel': 0.85, 'factor_muestra': 1.0, 'factor_estabilidad': 1.0, 'peso_efectivo': 0.85, 'probabilidad_ajustada': 47.04, 'intervalo_inferior': 43.04, 'intervalo_superior': 51.04, 'estabilidad_disponible': True, 'muestra_estabilidad': 577, 'wr_inicio': 45.08, 'wr_medio': 46.88, 'wr_reciente': 48.96, 'dispersion_temporal': 3.88, 'cambio_inicio_reciente': 3.88, 'bloques_mismo_lado_prior': 3, 'persistencia_direccion': 1.0}",CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|CONTINUACIÓN|CONTINUACION|PULLBACK_GENERICO|TENDENCIA,NO_OPERAR_SOMBRA,False,False,Probabilidad sombra 46.26% | intervalo 37.62%–53.84% | muestra 124 | confiabilidad ALTA.,False,124,ALTA,CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|CONTINUACIÓN|CONTINUACION|PULLBACK_GENERICO|TENDENCIA,True,False,BLOQUEADA,46.26,NO_OPERAR,True,"Price Action sin contexto claro. | Base de estrategia débil o media. | PUT cerca de soporte sin ruptura confirmada. | Aprendizaje jerárquico: 8 fuentes utilizadas; winrate ponderado 45.65%; muestra representativa 124; ajuste -2.39; probabilidad sombra 46.26%; confiabilidad alta. | Mercado: calidad normal operable, sin ajuste automático. | Mercado: tendencia bajista detectada. | Estrategia: PUT cerca de soporte sin ruptura, sin penalización automática. | V3 estadístico no autorizó operación. Probabilidad sombra 46.26% | intervalo 37.62%–53.84% | muestra 124 | confiabilidad ALTA. | Decisión estadística: Probabilidad sombra 46.26% | intervalo 37.62%–53.84% | muestra 124 | confiabilidad ALTA.",WIN,WIN,1786738500,1.641675,1.641155,1.641675,1.641155,-0.00052,0.00052,0.00083,0.00017,0.49,1.641645,1.641155,1.641845,1.640845,EURAUD-OTC,,put,pullback bajista a EMA,16,3,107,A,TENDENCIA_BAJISTA,NORMAL,63,BAJISTA_NORMAL,67.85,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,SIN_CONTEXTO_CLARO,NEUTRA,0.0,CONTINUACION,MEDIA,ESPERAR_RUPTURA,19,CONTINUACIÓN,PULLBACK_GENERICO,50.0,MEDIO,PROTOCOLO_PULLBACK,,0,,46.26,NO_OPERAR,True,NO_OPERAR,46.26,46.26,0.0,,,46.26,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,,"Mercado: calidad normal operable, sin ajuste automático. | Mercado: tendencia bajista detectada.","Estrategia: PUT cerca de soporte sin ruptura, sin penalización automática.",,,,False,-1,-1,-1,,0,,0,,,,,,0,False,False,-1,,-1,-1,,-1,-1,,SIN_DATOS,True,0,0,0,0,SIN_DATOS,{},{},,,,,,,0,0,0,0,0,0,,0,,,0,0,0,,,,True,2,MERCADO_NO_VALIDADO | ZONA_SR_NO_VALIDADA,DIAGNOSTICO,,,,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión alcista reciente, RSI: 53.55, rechazo vendedor por recuperación fallida, calidad A, memoria permite operación, advertencia mercado: pullback bajista requiere mínimo 18 puntos, enviada al cerebro único como evidencia, advertencia zona SR: PUT bloqueado: soporte cerca sin ruptura confirmada, enviada al cerebro único como evidencia, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 63, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 67.85, VALIDACIÓN MERCADO: pullback bajista requiere mínimo 18 puntos, ZONA SR: PUT bloqueado: soporte cerca sin ruptura confirmada, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
turbo,EURAUD-OTC,1786741140,put,reacción vendedora en resistencia,18,0,118,50.0,MEDIO,0,base media | price action a favor | PA confirmado | PA fuerza alta | tendencia a favor | mercado normal | PUT cerca de soporte sin ruptura,C,49.56,TENDENCIA_BAJISTA,NORMAL,67,BAJISTA_NORMAL,53.56,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,RECHAZO_VENDEDOR_CONFIRMADO,PUT,0.991,rechazo vendedor confirmado: resistencia + cierre bajo + confirmación sin soporte inmediato | impulso bajista medio: caída válida pero con fuerza moderada,RECHAZO_VENDEDOR_CONFIRMADO | IMPULSO_BAJISTA_MEDIO,TENDENCIA_BAJISTA | MERCADO_NORMAL,MEDIA,,,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,INDEFINIDO,BUENA,DIRECTA,6,0,24,True,PUT ubicado cerca de resistencia | price action profesional confirma rechazo/agottamiento | mercado normal operable sin bono automático,REACCIÓN_ZONA,ZONA_RECHAZO_CONFIRMADO,PROTOCOLO_REACCION_ZONA,MEDIO,PENDIENTE_CONFIRMACION,50.0,"IDENTIDAD +4: setup de zona | IDENTIDAD +12: subtipo fuerte confirmado | PA +12: PA alineado con dirección | PA +12: rechazo/agote confirmado | MERCADO +0: mercado normal operable sin bono automático | MERCADO +3: tendencia normal más estable | HISTÓRICO +0: sin aprendizaje suficiente | CONSENSO -2: consenso medio | MÉTRICAS -6: score final bajo | RIESGO -2: PUT contra soporte sin ruptura | RESUMEN_CAPAS: identidad=66, pa=74, mercado=53, historico=50, consenso=48, metricas=44, extra=-2",0,,,0,,,,,253,253,CANCELADA_CEREBRO_UNICO_NO_OPERAR,CANCELADA_CEREBRO,0,NO_OPERAR,LEGACY_DESACTIVADO,False,47.66,False,BLOQUEADA,False,MEDIO,3,"Base de estrategia débil o media. | PUT cerca de soporte sin ruptura confirmada. | Aprendizaje jerárquico: 10 fuentes utilizadas; winrate ponderado 47.82%; muestra representativa 118; ajuste -0.97; probabilidad sombra 47.66%; confiabilidad alta. | PA a favor: rechazo_vendedor_confirmado | PA a favor: impulso_bajista_medio | Mercado: calidad normal operable, sin ajuste automático. | Mercado: tendencia bajista detectada. | Estrategia: PUT cerca de soporte sin ruptura, sin penalización automática. | Estrategia: reacción/zona confirmada, sin bono automático. | V3 estadístico no autorizó operación. Probabilidad sombra 47.66% | intervalo 40.13%–56.75% | muestra 118 | confiabilidad ALTA. | Decisión estadística: Probabilidad sombra 47.66% | intervalo 40.13%–56.75% | muestra 118 | confiabilidad ALTA.",SOMBRA,47.66,40.13,56.75,118,57,61,ALTA,"{'nivel': 'PA_DIRECCION', 'clave': 'PA_DIRECCION|IMPULSO_BAJISTA_MEDIO|PUT', 'total': 118, 'wins': 57, 'losses': 61, 'winrate': 48.31, 'ajuste': 0.0, 'decision': 'NEUTRO', 'confiabilidad': 'ALTA', 'peso_nivel': 1.0, 'factor_muestra': 0.998, 'factor_estabilidad': 0.667, 'peso_efectivo': 0.666, 'probabilidad_ajustada': 48.44, 'intervalo_inferior': 40.13, 'intervalo_superior': 56.75, 'estabilidad_disponible': True, 'muestra_estabilidad': 118, 'wr_inicio': 50.0, 'wr_medio': 48.72, 'wr_reciente': 46.15, 'dispersion_temporal': 3.85, 'cambio_inicio_reciente': -3.85, 'bloques_mismo_lado_prior': 2, 'persistencia_direccion': 0.667}","{'nivel': 'MERCADO_EVIDENCIAS', 'clave': 'MERCADO_EVIDENCIAS|MERCADO_NORMAL', 'total': 577, 'wins': 271, 'losses': 306, 'winrate': 46.97, 'ajuste': -2.17, 'decision': 'DEBIL', 'confiabilidad': 'ALTA', 'peso_nivel': 0.85, 'factor_muestra': 1.0, 'factor_estabilidad': 1.0, 'peso_efectivo': 0.85, 'probabilidad_ajustada': 47.04, 'intervalo_inferior': 43.04, 'intervalo_superior': 51.04, 'estabilidad_disponible': True, 'muestra_estabilidad': 577, 'wr_inicio': 45.08, 'wr_medio': 46.88, 'wr_reciente': 48.96, 'dispersion_temporal': 3.88, 'cambio_inicio_reciente': 3.88, 'bloques_mismo_lado_prior': 3, 'persistencia_direccion': 1.0}",PA_DIRECCION,PA_DIRECCION|IMPULSO_BAJISTA_MEDIO|PUT,NO_OPERAR_SOMBRA,False,False,Probabilidad sombra 47.66% | intervalo 40.13%–56.75% | muestra 118 | confiabilidad ALTA.,False,118,ALTA,PA_DIRECCION,PA_DIRECCION|IMPULSO_BAJISTA_MEDIO|PUT,True,False,BLOQUEADA,47.66,NO_OPERAR,True,"Base de estrategia débil o media. | PUT cerca de soporte sin ruptura confirmada. | Aprendizaje jerárquico: 10 fuentes utilizadas; winrate ponderado 47.82%; muestra representativa 118; ajuste -0.97; probabilidad sombra 47.66%; confiabilidad alta. | PA a favor: rechazo_vendedor_confirmado | PA a favor: impulso_bajista_medio | Mercado: calidad normal operable, sin ajuste automático. | Mercado: tendencia bajista detectada. | Estrategia: PUT cerca de soporte sin ruptura, sin penalización automática. | Estrategia: reacción/zona confirmada, sin bono automático. | V3 estadístico no autorizó operación. Probabilidad sombra 47.66% | intervalo 40.13%–56.75% | muestra 118 | confiabilidad ALTA. | Decisión estadística: Probabilidad sombra 47.66% | intervalo 40.13%–56.75% | muestra 118 | confiabilidad ALTA.",LOSS,LOSS,1786741140,1.640815,1.641715,1.640815,1.641715,0.0009,-0.0009,0.00019,0.00134,0.5948,1.640805,1.641715,1.642155,1.640625,EURAUD-OTC,,put,reacción vendedora en resistencia,18,0,118,C,TENDENCIA_BAJISTA,NORMAL,67,BAJISTA_NORMAL,53.56,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,RECHAZO_VENDEDOR_CONFIRMADO,PUT,0.991,INDEFINIDO,BUENA,DIRECTA,24,REACCIÓN_ZONA,ZONA_RECHAZO_CONFIRMADO,50.0,MEDIO,PROTOCOLO_REACCION_ZONA,,0,,47.66,NO_OPERAR,True,NO_OPERAR,47.66,47.66,0.0,,,47.66,50.0,0.0,5.8,0.0,0.0,0.0,0.0,50.0,50.0,PA a favor: rechazo_vendedor_confirmado | PA a favor: impulso_bajista_medio,"Mercado: calidad normal operable, sin ajuste automático. | Mercado: tendencia bajista detectada.","Estrategia: PUT cerca de soporte sin ruptura, sin penalización automática. | Estrategia: reacción/zona confirmada, sin bono automático.",,,,False,-1,-1,-1,,0,,0,,,,,,0,False,False,-1,,-1,-1,,-1,-1,,SIN_DATOS,True,0,0,0,0,SIN_DATOS,{},{},,,,,,,0,0,0,0,0,0,,0,,,0,0,0,,,,False,0,,DIAGNOSTICO,,,,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido por price action profesional: rechazo vendedor confirmado: resistencia + cierre bajo + confirmación sin soporte inmediato | impulso bajista medio: caída válida pero con fuerza moderada, precio reaccionando en resistencia, presión: presión bajista reciente, RSI: 49.56, calidad C, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 67, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 53.56, VALIDACIÓN MERCADO: PUT permitido a favor de tendencia bajista, ZONA SR: PUT permitido: cerca de resistencia, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
turbo,SATSUSD-OTC,1786743660,put,pullback bajista a EMA,19,4,116,50.0,MEDIO,0,base media | price action a favor | PA fuerza baja | tendencia a favor | mercado normal | score mercado bajo | PUT cerca de soporte sin ruptura | pullback bajista en revisión,A+,43.23,TENDENCIA_BAJISTA,NORMAL,57,BAJISTA_NORMAL,55.9,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,IMPULSO_BAJISTA_MEDIO,PUT,0.295,impulso bajista medio: caída válida pero con fuerza moderada,IMPULSO_BAJISTA_MEDIO,TENDENCIA_BAJISTA | MERCADO_NORMAL,MEDIA,MERCADO_NO_VALIDADO,,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CONTINUACION,MEDIA,ESPERAR_RUPTURA,3,2,20,True,PUT cerca de soporte: requiere ruptura o impulso | continuación a favor de tendencia | mercado normal operable sin bono automático,CONTINUACIÓN,PULLBACK_GENERICO,PROTOCOLO_PULLBACK,MEDIO,PENDIENTE_CONFIRMACION,50.0,"IDENTIDAD +2: setup de continuación | IDENTIDAD +4: subtipo operable pero confirmable | PA +12: PA alineado con dirección | PA +8: impulso a favor | MERCADO +0: mercado normal operable sin bono automático | MERCADO +3: tendencia normal más estable | MERCADO -6: mercado no validado | HISTÓRICO +0: sin aprendizaje suficiente | CONSENSO -2: consenso medio | MÉTRICAS -6: score final bajo | RIESGO -2: PUT contra soporte sin ruptura | RESUMEN_CAPAS: identidad=56, pa=70, mercado=47, historico=50, consenso=48, metricas=44, extra=-2",0,,,0,,,,,295,295,CANCELADA_CEREBRO_UNICO_NO_OPERAR,CANCELADA_CEREBRO,0,NO_OPERAR,LEGACY_DESACTIVADO,False,46.26,False,BLOQUEADA,False,MEDIO,4,"Base de estrategia débil o media. | PUT cerca de soporte sin ruptura confirmada. | El contexto de mercado no está validado. | Aprendizaje jerárquico: 10 fuentes utilizadas; winrate ponderado 45.86%; muestra representativa 124; ajuste -2.18; probabilidad sombra 46.26%; confiabilidad alta. | PA a favor: impulso_bajista_medio | Mercado: calidad normal operable, sin ajuste automático. | Mercado: tendencia bajista detectada. | Estrategia: PUT cerca de soporte sin ruptura, sin penalización automática. | V3 estadístico no autorizó operación. Probabilidad sombra 46.26% | intervalo 37.62%–53.84% | muestra 124 | confiabilidad ALTA. | Decisión estadística: Probabilidad sombra 46.26% | intervalo 37.62%–53.84% | muestra 124 | confiabilidad ALTA.",SOMBRA,46.26,37.62,53.84,124,56,68,ALTA,"{'nivel': 'CONTEXTO_SETUP', 'clave': 'CONTEXTO_SETUP|PUT|CONTINUACIÓN|CONTINUACION|PULLBACK_GENERICO|TENDENCIA', 'total': 124, 'wins': 56, 'losses': 68, 'winrate': 45.16, 'ajuste': -2.47, 'decision': 'DEBIL', 'confiabilidad': 'ALTA', 'peso_nivel': 1.25, 'factor_muestra': 0.999, 'factor_estabilidad': 1.0, 'peso_efectivo': 1.248, 'probabilidad_ajustada': 45.73, 'intervalo_inferior': 37.62, 'intervalo_superior': 53.84, 'estabilidad_disponible': True, 'muestra_estabilidad': 124, 'wr_inicio': 45.24, 'wr_medio': 48.78, 'wr_reciente': 41.46, 'dispersion_temporal': 7.32, 'cambio_inicio_reciente': -3.78, 'bloques_mismo_lado_prior': 3, 'persistencia_direccion': 1.0}","{'nivel': 'MERCADO_EVIDENCIAS', 'clave': 'MERCADO_EVIDENCIAS|MERCADO_NORMAL', 'total': 577, 'wins': 271, 'losses': 306, 'winrate': 46.97, 'ajuste': -2.17, 'decision': 'DEBIL', 'confiabilidad': 'ALTA', 'peso_nivel': 0.85, 'factor_muestra': 1.0, 'factor_estabilidad': 1.0, 'peso_efectivo': 0.85, 'probabilidad_ajustada': 47.04, 'intervalo_inferior': 43.04, 'intervalo_superior': 51.04, 'estabilidad_disponible': True, 'muestra_estabilidad': 577, 'wr_inicio': 45.08, 'wr_medio': 46.88, 'wr_reciente': 48.96, 'dispersion_temporal': 3.88, 'cambio_inicio_reciente': 3.88, 'bloques_mismo_lado_prior': 3, 'persistencia_direccion': 1.0}",CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|CONTINUACIÓN|CONTINUACION|PULLBACK_GENERICO|TENDENCIA,NO_OPERAR_SOMBRA,False,False,Probabilidad sombra 46.26% | intervalo 37.62%–53.84% | muestra 124 | confiabilidad ALTA.,False,124,ALTA,CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|CONTINUACIÓN|CONTINUACION|PULLBACK_GENERICO|TENDENCIA,True,False,BLOQUEADA,46.26,NO_OPERAR,True,"Base de estrategia débil o media. | PUT cerca de soporte sin ruptura confirmada. | El contexto de mercado no está validado. | Aprendizaje jerárquico: 10 fuentes utilizadas; winrate ponderado 45.86%; muestra representativa 124; ajuste -2.18; probabilidad sombra 46.26%; confiabilidad alta. | PA a favor: impulso_bajista_medio | Mercado: calidad normal operable, sin ajuste automático. | Mercado: tendencia bajista detectada. | Estrategia: PUT cerca de soporte sin ruptura, sin penalización automática. | V3 estadístico no autorizó operación. Probabilidad sombra 46.26% | intervalo 37.62%–53.84% | muestra 124 | confiabilidad ALTA. | Decisión estadística: Probabilidad sombra 46.26% | intervalo 37.62%–53.84% | muestra 124 | confiabilidad ALTA.",LOSS,LOSS,1786743660,0.007655,0.008315,0.007655,0.008315,0.00066,-0.00066,4e-05,0.00066,0.9286,0.007665,0.008315,0.008315,0.007615,SATSUSD-OTC,,put,pullback bajista a EMA,19,4,116,A+,TENDENCIA_BAJISTA,NORMAL,57,BAJISTA_NORMAL,55.9,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,IMPULSO_BAJISTA_MEDIO,PUT,0.295,CONTINUACION,MEDIA,ESPERAR_RUPTURA,20,CONTINUACIÓN,PULLBACK_GENERICO,50.0,MEDIO,PROTOCOLO_PULLBACK,,0,,46.26,NO_OPERAR,True,NO_OPERAR,46.26,46.26,0.0,,,46.26,50.0,0.0,1.8,0.0,0.0,0.0,0.0,50.0,50.0,PA a favor: impulso_bajista_medio,"Mercado: calidad normal operable, sin ajuste automático. | Mercado: tendencia bajista detectada.","Estrategia: PUT cerca de soporte sin ruptura, sin penalización automática.",,,,False,-1,-1,-1,,0,,0,,,,,,0,False,False,-1,,-1,-1,,-1,-1,,SIN_DATOS,True,0,0,0,0,SIN_DATOS,{},{},,,,,,,0,0,0,0,0,0,,0,,,0,0,0,,,,True,1,MERCADO_NO_VALIDADO,DIAGNOSTICO,,,,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión bajista reciente, RSI: 43.23, envolvente bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, memoria permite operación, advertencia mercado: pullback bajista bloqueado: demasiado cerca de soporte, enviada al cerebro único como evidencia, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 57, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 55.9, VALIDACIÓN MERCADO: pullback bajista bloqueado: demasiado cerca de soporte, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
