tipo,activo,from,open,close,max,min,volume
binary,NOKJPY-OTC,1782567600,16.209955,16.210205,16.211955,16.207565,0
binary,NOKJPY-OTC,1782567660,16.210275,16.218225,16.219245,16.210275,0
binary,NOKJPY-OTC,1782567720,16.218155,16.219335,16.220485,16.214435,0
binary,NOKJPY-OTC,1782567780,16.219615,16.220905,16.225945,16.218485,0
binary,NOKJPY-OTC,1782567840,16.220825,16.213325,16.222105,16.212945,0
binary,NOKJPY-OTC,1782567900,16.212155,16.211765,16.217635,16.207905,0
binary,NOKJPY-OTC,1782567960,16.211485,16.209595,16.211805,16.204135,0
binary,NOKJPY-OTC,1782568020,16.209605,16.212365,16.215565,16.206915,0
binary,NOKJPY-OTC,1782568080,16.212315,16.213195,16.216645,16.208895,0
binary,NOKJPY-OTC,1782568140,16.213375,16.213955,16.219725,16.212505,0
binary,NOKJPY-OTC,1782568200,16.213875,16.218365,16.222845,16.213875,0
binary,NOKJPY-OTC,1782568260,16.218435,16.223555,16.225035,16.216515,0
binary,NOKJPY-OTC,1782568320,16.222855,16.222385,16.226105,16.219385,0
binary,NOKJPY-OTC,1782568380,16.222055,16.220515,16.226085,16.219685,0
binary,NOKJPY-OTC,1782568440,16.220375,16.218565,16.221425,16.216925,0
binary,NOKJPY-OTC,1782568500,16.218415,16.216945,16.223175,16.214665,0
binary,NOKJPY-OTC,1782568560,16.216885,16.205995,16.217815,16.205385,0
binary,NOKJPY-OTC,1782568620,16.206375,16.204745,16.208405,16.202415,0
binary,NOKJPY-OTC,1782568680,16.204675,16.210645,16.212145,16.204015,0
binary,NOKJPY-OTC,1782568740,16.212005,16.209465,16.212535,16.208955,0
binary,NOKJPY-OTC,1782568800,16.209605,16.214835,16.215385,16.207795,0
binary,NOKJPY-OTC,1782568860,16.214545,16.190815,16.214615,16.190815,0
binary,NOKJPY-OTC,1782568920,16.190945,16.181855,16.194705,16.181485,0
binary,NOKJPY-OTC,1782568980,16.181845,16.178955,16.185185,16.178955,0
binary,NOKJPY-OTC,1782569040,16.179145,16.181995,16.182655,16.176845,0
binary,NOKJPY-OTC,1782569100,16.182315,16.181535,16.182865,16.176245,0
binary,NOKJPY-OTC,1782569160,16.181485,16.183985,16.185685,16.178185,0
binary,NOKJPY-OTC,1782569220,16.182825,16.183095,16.184915,16.177755,0
binary,NOKJPY-OTC,1782569280,16.182955,16.182745,16.184875,16.178915,0
binary,NOKJPY-OTC,1782569340,16.182915,16.177555,16.182915,16.173425,0
binary,NOKJPY-OTC,1782569400,16.177715,16.176115,16.180955,16.174115,0
binary,NOKJPY-OTC,1782569460,16.175985,16.165765,16.175985,16.164085,0
binary,NOKJPY-OTC,1782569520,16.165535,16.160755,16.166195,16.160045,0
binary,NOKJPY-OTC,1782569580,16.161335,16.170005,16.170975,16.159385,0
binary,NOKJPY-OTC,1782569640,16.169965,16.174845,16.176525,16.168355,0
binary,NOKJPY-OTC,1782569700,16.175315,16.175135,16.176755,16.171615,0
binary,NOKJPY-OTC,1782569760,16.174225,16.173685,16.178975,16.171845,0
binary,NOKJPY-OTC,1782569820,16.173755,16.176585,16.177885,16.169585,0
