tipo,activo,from,open,close,max,min,volume
turbo,AUDUSD-OTC,1788340260,0.709335,0.708875,0.709345,0.708855,0
turbo,AUDUSD-OTC,1788340320,0.708905,0.708775,0.709005,0.708775,0
turbo,AUDUSD-OTC,1788340380,0.708765,0.708325,0.708775,0.708235,0
turbo,AUDUSD-OTC,1788340440,0.708335,0.708295,0.708335,0.708195,0
turbo,AUDUSD-OTC,1788340500,0.708285,0.708425,0.708575,0.708285,0
turbo,AUDUSD-OTC,1788340560,0.708405,0.708365,0.708435,0.708245,0
turbo,AUDUSD-OTC,1788340620,0.708365,0.708415,0.708475,0.708325,0
turbo,AUDUSD-OTC,1788340680,0.708405,0.708455,0.708555,0.708405,0
turbo,AUDUSD-OTC,1788340740,0.708445,0.708355,0.708475,0.708275,0
turbo,AUDUSD-OTC,1788340800,0.708365,0.708435,0.708615,0.708325,0
turbo,AUDUSD-OTC,1788340860,0.708425,0.708695,0.708705,0.708415,0
turbo,AUDUSD-OTC,1788340920,0.708685,0.708625,0.708795,0.708575,0
turbo,AUDUSD-OTC,1788340980,0.708625,0.708655,0.708715,0.708475,0
turbo,AUDUSD-OTC,1788341040,0.708645,0.708835,0.708835,0.708635,0
turbo,AUDUSD-OTC,1788341100,0.708825,0.708745,0.708845,0.708695,0
turbo,AUDUSD-OTC,1788341160,0.708755,0.708655,0.708765,0.708585,0
turbo,AUDUSD-OTC,1788341220,0.708675,0.708405,0.708785,0.708405,0
turbo,AUDUSD-OTC,1788341280,0.708395,0.708345,0.708515,0.708205,0
turbo,AUDUSD-OTC,1788341340,0.708335,0.708295,0.708395,0.708195,0
turbo,AUDUSD-OTC,1788341400,0.708295,0.708325,0.708435,0.708255,0
turbo,AUDUSD-OTC,1788341460,0.708335,0.708265,0.708365,0.708215,0
turbo,AUDUSD-OTC,1788341520,0.708255,0.708065,0.708335,0.708065,0
turbo,AUDUSD-OTC,1788341580,0.708075,0.708035,0.708075,0.707885,0
turbo,AUDUSD-OTC,1788341640,0.708025,0.708035,0.708095,0.707895,0
turbo,AUDUSD-OTC,1788341700,0.708055,0.708335,0.708335,0.708055,0
turbo,AUDUSD-OTC,1788341760,0.708345,0.708405,0.708495,0.708275,0
turbo,AUDUSD-OTC,1788341820,0.708425,0.708465,0.708545,0.708315,0
turbo,AUDUSD-OTC,1788341880,0.708385,0.708295,0.708465,0.708245,0
turbo,AUDUSD-OTC,1788341940,0.708285,0.708145,0.708395,0.708025,0
turbo,AUDUSD-OTC,1788342000,0.708135,0.708635,0.708665,0.708135,0
turbo,AUDUSD-OTC,1788342060,0.708635,0.708485,0.708665,0.708355,0
turbo,AUDUSD-OTC,1788342120,0.708505,0.708635,0.708675,0.708365,0
turbo,AUDUSD-OTC,1788342180,0.708625,0.708855,0.708855,0.708625,0
turbo,AUDUSD-OTC,1788342240,0.708865,0.708645,0.708945,0.708595,0
turbo,AUDUSD-OTC,1788342300,0.708655,0.708645,0.708705,0.708475,0
turbo,AUDUSD-OTC,1788342360,0.708635,0.708415,0.708635,0.708395,0
turbo,AUDUSD-OTC,1788342420,0.708405,0.708535,0.708605,0.708405,0
turbo,AUDUSD-OTC,1788342480,0.708545,0.708505,0.708645,0.708455,0
turbo,AUDUSD-OTC,1788342540,0.708515,0.708535,0.708595,0.708475,0
turbo,AUDUSD-OTC,1788342600,0.708535,0.708905,0.708905,0.708535,0
turbo,AUDUSD-OTC,1788342660,0.708925,0.708795,0.708925,0.708625,0
turbo,AUDUSD-OTC,1788342720,0.708805,0.708945,0.708945,0.708675,0
turbo,AUDUSD-OTC,1788342780,0.708905,0.708865,0.708945,0.708785,0
turbo,AUDUSD-OTC,1788342840,0.708845,0.709045,0.709045,0.708795,0
turbo,AUDUSD-OTC,1788342900,0.709065,0.709005,0.709165,0.708905,0
turbo,AUDUSD-OTC,1788342960,0.709015,0.709235,0.709345,0.709015,0
turbo,AUDUSD-OTC,1788343020,0.709245,0.709245,0.709385,0.709185,0
turbo,AUDUSD-OTC,1788343080,0.709235,0.709175,0.709395,0.709175,0
turbo,AUDUSD-OTC,1788343140,0.709175,0.709305,0.709345,0.709105,0
turbo,AUDUSD-OTC,1788343200,0.709315,0.709455,0.709585,0.709285,0
turbo,AUDUSD-OTC,1788343260,0.709465,0.709345,0.709475,0.709325,0
turbo,AUDUSD-OTC,1788343320,0.709355,0.709325,0.709375,0.709235,0
turbo,AUDUSD-OTC,1788343380,0.709335,0.709295,0.709435,0.709255,0
turbo,AUDUSD-OTC,1788343440,0.709295,0.709075,0.709295,0.709065,0
turbo,AUDUSD-OTC,1788343500,0.709065,0.708815,0.709125,0.708765,0
turbo,AUDUSD-OTC,1788343560,0.708825,0.708465,0.708885,0.708395,0
turbo,AUDUSD-OTC,1788343620,0.708475,0.708335,0.708505,0.708255,0
turbo,AUDUSD-OTC,1788343680,0.708365,0.708245,0.708425,0.708205,0
turbo,AUDUSD-OTC,1788343740,0.708255,0.708245,0.708435,0.708165,0
turbo,AUDUSD-OTC,1788343800,0.708225,0.708275,0.708375,0.708195,0
turbo,AUDUSD-OTC,1788343860,0.708275,0.708345,0.708455,0.708245,0
turbo,AUDUSD-OTC,1788343920,0.708355,0.708095,0.708355,0.708095,0
turbo,AUDUSD-OTC,1788343980,0.708105,0.708025,0.708155,0.707955,0
turbo,AUDUSD-OTC,1788344040,0.708035,0.708235,0.708235,0.708035,0
turbo,AUDUSD-OTC,1788344100,0.708245,0.707975,0.708245,0.707955,0
turbo,AUDUSD-OTC,1788344160,0.707965,0.708095,0.708245,0.707915,0
turbo,AUDUSD-OTC,1788344220,0.708095,0.708245,0.708265,0.708025,0
turbo,AUDUSD-OTC,1788344280,0.708255,0.708135,0.708325,0.708075,0
turbo,AUDUSD-OTC,1788344340,0.708125,0.708225,0.708245,0.707905,0
turbo,AUDUSD-OTC,1788344400,0.708215,0.708165,0.708265,0.708085,0
turbo,AUDUSD-OTC,1788344460,0.708215,0.708395,0.708475,0.708215,0
turbo,AUDUSD-OTC,1788344520,0.708375,0.708535,0.708585,0.708345,0
turbo,AUDUSD-OTC,1788344580,0.708525,0.709005,0.709025,0.708525,0
turbo,AUDUSD-OTC,1788344640,0.708995,0.709005,0.709135,0.708895,0
turbo,AUDUSD-OTC,1788344700,0.708995,0.708995,0.709045,0.708825,0
turbo,AUDUSD-OTC,1788344760,0.708975,0.708975,0.709045,0.708795,0
turbo,AUDUSD-OTC,1788344820,0.708965,0.709025,0.709095,0.708935,0
turbo,AUDUSD-OTC,1788344880,0.709015,0.709105,0.709155,0.709005,0
