tipo,activo,from,open,close,max,min,volume
turbo,XAGUSD-OTC,1788311100,62.739985,62.709305,62.843555,62.681875,0
turbo,XAGUSD-OTC,1788311160,62.710255,62.580145,62.722995,62.561295,0
turbo,XAGUSD-OTC,1788311220,62.580035,62.510655,62.618615,62.505725,0
turbo,XAGUSD-OTC,1788311280,62.506535,62.446805,62.520085,62.360535,0
turbo,XAGUSD-OTC,1788311340,62.446555,62.551445,62.560435,62.430475,0
turbo,XAGUSD-OTC,1788311400,62.547545,62.474505,62.585065,62.458335,0
turbo,XAGUSD-OTC,1788311460,62.475845,62.600525,62.637295,62.454935,0
turbo,XAGUSD-OTC,1788311520,62.597625,62.583395,62.645245,62.560265,0
turbo,XAGUSD-OTC,1788311580,62.597045,62.611865,62.645875,62.533215,0
turbo,XAGUSD-OTC,1788311640,62.602845,62.788395,62.841195,62.591815,0
turbo,XAGUSD-OTC,1788311700,62.787965,62.673845,62.844545,62.659615,0
turbo,XAGUSD-OTC,1788311760,62.671075,62.526435,62.694245,62.457965,0
turbo,XAGUSD-OTC,1788311820,62.534535,62.492295,62.577625,62.460465,0
turbo,XAGUSD-OTC,1788311880,62.492385,62.529705,62.619795,62.487545,0
turbo,XAGUSD-OTC,1788311940,62.532315,62.713765,62.762505,62.506825,0
turbo,XAGUSD-OTC,1788312000,62.711485,62.518435,62.726755,62.517275,0
turbo,XAGUSD-OTC,1788312060,62.525205,62.428555,62.577725,62.428555,0
turbo,XAGUSD-OTC,1788312120,62.429615,62.238475,62.434925,62.238475,0
turbo,XAGUSD-OTC,1788312180,62.239395,62.416915,62.437865,62.221815,0
turbo,XAGUSD-OTC,1788312240,62.412315,62.432795,62.519895,62.387825,0
turbo,XAGUSD-OTC,1788312300,62.433225,62.206755,62.450555,62.195025,0
turbo,XAGUSD-OTC,1788312360,62.203815,62.199035,62.310145,62.163055,0
turbo,XAGUSD-OTC,1788312420,62.193895,62.182975,62.198985,62.073495,0
turbo,XAGUSD-OTC,1788312480,62.178585,62.249545,62.300085,62.154695,0
turbo,XAGUSD-OTC,1788312540,62.248295,62.323115,62.355035,62.233905,0
turbo,XAGUSD-OTC,1788312600,62.326425,62.227325,62.366575,62.179515,0
turbo,XAGUSD-OTC,1788312660,62.221625,62.257295,62.357985,62.216195,0
turbo,XAGUSD-OTC,1788312720,62.244505,62.299035,62.407455,62.232165,0
turbo,XAGUSD-OTC,1788312780,62.291205,62.234605,62.349745,62.198815,0
turbo,XAGUSD-OTC,1788312840,62.233575,62.255245,62.273455,62.156915,0
turbo,XAGUSD-OTC,1788312900,62.247395,62.278525,62.304025,62.209365,0
turbo,XAGUSD-OTC,1788312960,62.289945,62.226475,62.325635,62.199905,0
turbo,XAGUSD-OTC,1788313020,62.218135,62.347245,62.348885,62.201945,0
turbo,XAGUSD-OTC,1788313080,62.352485,62.336815,62.369425,62.273875,0
turbo,XAGUSD-OTC,1788313140,62.348205,62.573055,62.631975,62.348205,0
turbo,XAGUSD-OTC,1788313200,62.577415,62.526165,62.620255,62.524895,0
turbo,XAGUSD-OTC,1788313260,62.533175,62.485805,62.545675,62.377625,0
turbo,XAGUSD-OTC,1788313320,62.487445,62.491935,62.660585,62.473215,0
turbo,XAGUSD-OTC,1788313380,62.490555,62.532245,62.602675,62.490555,0
turbo,XAGUSD-OTC,1788313440,62.533175,62.506525,62.558165,62.473385,0
turbo,XAGUSD-OTC,1788313500,62.505865,62.509215,62.547635,62.457045,0
turbo,XAGUSD-OTC,1788313560,62.509505,62.521175,62.577485,62.490485,0
turbo,XAGUSD-OTC,1788313620,62.529675,62.457855,62.643115,62.455025,0
turbo,XAGUSD-OTC,1788313680,62.457585,62.477725,62.537085,62.445235,0
turbo,XAGUSD-OTC,1788313740,62.479585,62.338405,62.479585,62.314495,0
turbo,XAGUSD-OTC,1788313800,62.341155,62.447715,62.474125,62.315475,0
turbo,XAGUSD-OTC,1788313860,62.445995,62.602705,62.630695,62.431175,0
turbo,XAGUSD-OTC,1788313920,62.617195,62.649175,62.652765,62.514245,0
turbo,XAGUSD-OTC,1788313980,62.649225,62.666485,62.725485,62.642165,0
turbo,XAGUSD-OTC,1788314040,62.654765,62.556135,62.682215,62.545885,0
turbo,XAGUSD-OTC,1788314100,62.558405,62.625665,62.652505,62.538275,0
turbo,XAGUSD-OTC,1788314160,62.615995,62.699825,62.722895,62.587135,0
turbo,XAGUSD-OTC,1788314220,62.681145,62.565295,62.681975,62.504895,0
turbo,XAGUSD-OTC,1788314280,62.547365,62.693455,62.722385,62.547365,0
turbo,XAGUSD-OTC,1788314340,62.690805,62.829295,62.837645,62.688905,0
turbo,XAGUSD-OTC,1788314400,62.825165,62.890405,62.976865,62.825165,0
turbo,XAGUSD-OTC,1788314460,62.870395,63.033345,63.074115,62.844995,0
turbo,XAGUSD-OTC,1788314520,63.033405,63.007435,63.083385,62.901155,0
turbo,XAGUSD-OTC,1788314580,62.996915,62.899875,63.007585,62.786825,0
turbo,XAGUSD-OTC,1788314640,62.900485,62.794965,62.937545,62.756005,0
turbo,XAGUSD-OTC,1788314700,62.792205,62.656105,62.865985,62.656105,0
turbo,XAGUSD-OTC,1788314760,62.652065,62.755425,62.755425,62.573605,0
turbo,XAGUSD-OTC,1788314820,62.757535,62.946365,62.953925,62.710735,0
turbo,XAGUSD-OTC,1788314880,62.944545,62.841515,62.944545,62.841515,0
turbo,XAGUSD-OTC,1788314940,62.845845,62.803355,62.845845,62.694725,0
turbo,XAGUSD-OTC,1788315000,62.803005,62.694695,62.807145,62.620225,0
turbo,XAGUSD-OTC,1788315060,62.687825,62.707415,62.768605,62.661425,0
turbo,XAGUSD-OTC,1788315120,62.708325,62.735265,62.764725,62.644415,0
turbo,XAGUSD-OTC,1788315180,62.732915,62.634795,62.763925,62.621445,0
turbo,XAGUSD-OTC,1788315240,62.639655,62.645635,62.711515,62.540305,0
turbo,XAGUSD-OTC,1788315300,62.645165,62.509935,62.694155,62.503975,0
turbo,XAGUSD-OTC,1788315360,62.506005,62.577705,62.619265,62.491575,0
turbo,XAGUSD-OTC,1788315420,62.569735,62.672195,62.757485,62.555235,0
turbo,XAGUSD-OTC,1788315480,62.673085,62.662385,62.688325,62.548335,0
turbo,XAGUSD-OTC,1788315540,62.649075,62.628405,62.692515,62.556615,0
turbo,XAGUSD-OTC,1788315600,62.637115,62.732725,62.748295,62.599285,0
turbo,XAGUSD-OTC,1788315660,62.726255,62.779905,62.801665,62.701975,0
turbo,XAGUSD-OTC,1788315720,62.774475,62.642475,62.790675,62.595265,0
turbo,XAGUSD-OTC,1788315780,62.643715,62.706005,62.709785,62.564485,0
turbo,XAGUSD-OTC,1788315840,62.710795,62.771985,62.842685,62.706495,0
turbo,XAGUSD-OTC,1788315900,62.771255,62.677655,62.816945,62.654705,0
turbo,XAGUSD-OTC,1788315960,62.676315,62.600395,62.682995,62.506955,0
turbo,XAGUSD-OTC,1788316020,62.595235,62.625785,62.666225,62.574845,0
turbo,XAGUSD-OTC,1788316080,62.629435,62.544975,62.649265,62.515245,0
turbo,XAGUSD-OTC,1788316140,62.543605,62.614775,62.673885,62.527725,0
turbo,XAGUSD-OTC,1788316200,62.603765,62.687185,62.707805,62.596255,0
turbo,XAGUSD-OTC,1788316260,62.684195,62.771605,62.834355,62.635445,0
turbo,XAGUSD-OTC,1788316320,62.768215,62.715305,62.768215,62.626885,0
turbo,XAGUSD-OTC,1788316380,62.708645,62.681685,62.736535,62.595375,0
turbo,XAGUSD-OTC,1788316440,62.681675,62.720635,62.720635,62.584225,0
turbo,XAGUSD-OTC,1788316500,62.716315,62.666595,62.717615,62.613255,0
turbo,XAGUSD-OTC,1788316560,62.688205,62.922195,62.922585,62.669295,0
turbo,XAGUSD-OTC,1788316620,62.912515,62.919025,63.029485,62.868555,0
turbo,XAGUSD-OTC,1788316680,62.919515,63.053335,63.076785,62.856015,0
turbo,XAGUSD-OTC,1788316740,63.056755,63.088025,63.090715,62.983685,0
turbo,XAGUSD-OTC,1788316800,63.091635,63.125565,63.158545,63.055965,0
turbo,XAGUSD-OTC,1788316860,63.129575,63.243825,63.330955,63.129575,0
turbo,XAGUSD-OTC,1788316920,63.251565,63.243375,63.293735,63.198855,0
turbo,XAGUSD-OTC,1788316980,63.247125,63.085445,63.280845,63.046585,0
turbo,XAGUSD-OTC,1788317040,63.085085,63.259635,63.303855,63.065325,0
turbo,XAGUSD-OTC,1788317100,63.263365,63.193185,63.320025,63.193185,0
turbo,XAGUSD-OTC,1788317160,63.193835,63.146675,63.198285,63.042335,0
turbo,XAGUSD-OTC,1788317220,63.147355,63.218625,63.281495,63.080365,0
turbo,XAGUSD-OTC,1788317280,63.210775,63.222015,63.256185,63.169115,0
turbo,XAGUSD-OTC,1788317340,63.225035,63.241855,63.244995,63.123195,0
turbo,XAGUSD-OTC,1788317400,63.223585,63.165535,63.315625,63.118905,0
turbo,XAGUSD-OTC,1788317460,63.163085,63.280615,63.348475,63.158925,0
turbo,XAGUSD-OTC,1788317520,63.280805,63.160015,63.341455,63.156005,0
turbo,XAGUSD-OTC,1788317580,63.169215,63.145645,63.208625,63.127885,0
turbo,XAGUSD-OTC,1788317640,63.144695,63.165915,63.193525,63.098695,0
turbo,XAGUSD-OTC,1788317700,63.168135,63.117275,63.200295,63.093545,0
turbo,XAGUSD-OTC,1788317760,63.117445,63.171105,63.174995,63.070885,0
turbo,XAGUSD-OTC,1788317820,63.173525,63.113085,63.173525,62.973365,0
turbo,XAGUSD-OTC,1788317880,63.107055,63.194205,63.253875,63.056555,0
turbo,XAGUSD-OTC,1788317940,63.194225,63.114075,63.262345,63.065135,0
turbo,XAGUSD-OTC,1788318000,63.104955,63.048525,63.121145,62.996485,0
turbo,XAGUSD-OTC,1788318060,63.044905,63.025795,63.191915,63.018025,0
turbo,XAGUSD-OTC,1788318120,63.023275,63.025225,63.064255,62.976595,0
turbo,XAGUSD-OTC,1788318180,63.026535,63.288795,63.317255,62.977465,0
turbo,XAGUSD-OTC,1788318240,63.292425,63.304195,63.349565,63.270995,0
turbo,XAGUSD-OTC,1788318300,63.308445,63.371585,63.419955,63.205025,0
turbo,XAGUSD-OTC,1788318360,63.373945,63.322905,63.427155,63.313205,0
turbo,XAGUSD-OTC,1788318420,63.317885,63.146115,63.337815,63.128735,0
turbo,XAGUSD-OTC,1788318480,63.138285,63.136575,63.159635,63.051315,0
turbo,XAGUSD-OTC,1788318540,63.144815,63.103795,63.201455,63.082865,0
turbo,XAGUSD-OTC,1788318600,63.099105,63.196275,63.216605,63.069925,0
turbo,XAGUSD-OTC,1788318660,63.197215,63.034945,63.202365,63.031275,0
turbo,XAGUSD-OTC,1788318720,63.032985,62.936795,63.038735,62.931155,0
turbo,XAGUSD-OTC,1788318780,62.936775,62.958375,63.024385,62.925875,0
turbo,XAGUSD-OTC,1788318840,62.958935,63.041235,63.124435,62.958935,0
turbo,XAGUSD-OTC,1788318900,63.041715,62.958115,63.129245,62.930645,0
turbo,XAGUSD-OTC,1788318960,62.939885,63.042275,63.101545,62.939885,0
turbo,XAGUSD-OTC,1788319020,63.042055,62.899495,63.042055,62.894245,0
turbo,XAGUSD-OTC,1788319080,62.890275,63.046225,63.054625,62.877055,0
turbo,XAGUSD-OTC,1788319140,63.042005,62.891375,63.042005,62.832645,0
turbo,XAGUSD-OTC,1788319200,62.867765,63.070415,63.070695,62.821675,0
turbo,XAGUSD-OTC,1788319260,63.072715,62.886015,63.088965,62.856295,0
turbo,XAGUSD-OTC,1788319320,62.881765,62.816005,62.936145,62.812985,0
turbo,XAGUSD-OTC,1788319380,62.859825,62.791185,62.859825,62.751555,0
turbo,XAGUSD-OTC,1788319440,62.790075,62.897575,62.942555,62.790075,0
turbo,XAGUSD-OTC,1788319500,62.890635,62.871065,62.918595,62.778125,0
turbo,XAGUSD-OTC,1788319560,62.867555,63.012315,63.012315,62.842955,0
turbo,XAGUSD-OTC,1788319620,63.006295,62.905265,63.007205,62.870605,0
turbo,XAGUSD-OTC,1788319680,62.908575,62.941015,62.996405,62.869975,0
turbo,XAGUSD-OTC,1788319740,62.942825,62.709415,62.957245,62.695975,0
turbo,XAGUSD-OTC,1788319800,62.707615,62.647795,62.732195,62.600915,0
turbo,XAGUSD-OTC,1788319860,62.643125,62.588395,62.664165,62.488105,0
turbo,XAGUSD-OTC,1788319920,62.585125,62.531165,62.638905,62.505705,0
turbo,XAGUSD-OTC,1788319980,62.529505,62.524815,62.653305,62.493595,0
turbo,XAGUSD-OTC,1788320040,62.525435,62.458345,62.562185,62.452295,0
