tipo,activo,from,open,close,max,min,volume
turbo,TESLA-OTC,1788130260,339.330745,339.664925,339.780565,338.767215,0
turbo,TESLA-OTC,1788130320,339.645265,341.345565,341.449015,339.645265,0
turbo,TESLA-OTC,1788130380,341.496625,340.439745,341.592355,340.197065,0
turbo,TESLA-OTC,1788130440,340.423445,340.703045,341.371265,340.270995,0
turbo,TESLA-OTC,1788130500,340.691735,341.665715,341.665715,340.201015,0
turbo,TESLA-OTC,1788130560,341.470195,342.150525,342.456345,341.429475,0
turbo,TESLA-OTC,1788130620,342.090975,343.174285,343.294595,341.983455,0
turbo,TESLA-OTC,1788130680,343.107115,343.555805,344.239725,343.088755,0
turbo,TESLA-OTC,1788130740,343.563505,343.435695,343.596315,342.811785,0
turbo,TESLA-OTC,1788130800,343.347435,344.346665,344.360975,343.335565,0
turbo,TESLA-OTC,1788130860,344.356605,344.178855,345.002485,344.029945,0
turbo,TESLA-OTC,1788130920,344.159275,343.078255,344.159275,342.652215,0
turbo,TESLA-OTC,1788130980,343.208355,343.819115,344.340215,343.081945,0
turbo,TESLA-OTC,1788131040,343.809965,343.183275,344.234825,343.008075,0
turbo,TESLA-OTC,1788131100,343.190425,343.981925,343.981925,342.893775,0
turbo,TESLA-OTC,1788131160,343.983125,343.961975,344.145955,343.382665,0
turbo,TESLA-OTC,1788131220,344.084595,345.622475,345.715965,344.084595,0
turbo,TESLA-OTC,1788131280,345.631445,345.375765,346.166735,344.964445,0
turbo,TESLA-OTC,1788131340,345.398985,345.422685,345.750005,344.628165,0
turbo,TESLA-OTC,1788131400,345.384505,346.407475,346.787575,344.993485,0
turbo,TESLA-OTC,1788131460,346.398635,346.485005,346.887765,346.153835,0
turbo,TESLA-OTC,1788131520,346.502625,345.058795,346.636025,344.949545,0
turbo,TESLA-OTC,1788131580,345.075275,345.992565,346.065565,344.941905,0
turbo,TESLA-OTC,1788131640,345.982765,345.050305,346.174445,344.983865,0
turbo,TESLA-OTC,1788131700,345.063795,344.618225,345.261255,344.240065,0
turbo,TESLA-OTC,1788131760,344.691675,346.624335,347.061115,344.649985,0
turbo,TESLA-OTC,1788131820,346.639315,346.370575,347.326665,346.370575,0
turbo,TESLA-OTC,1788131880,346.389435,346.445395,347.031505,346.294425,0
turbo,TESLA-OTC,1788131940,346.481945,346.929975,347.384915,346.392015,0
turbo,TESLA-OTC,1788132000,346.903355,346.343885,346.959205,346.188725,0
turbo,TESLA-OTC,1788132060,346.345095,346.832915,346.902615,346.141915,0
turbo,TESLA-OTC,1788132120,346.857495,346.546565,346.960365,345.811865,0
turbo,TESLA-OTC,1788132180,346.521585,346.674315,347.049855,346.331275,0
turbo,TESLA-OTC,1788132240,346.788915,346.434245,347.291885,346.351415,0
turbo,TESLA-OTC,1788132300,346.440175,346.084425,346.770295,345.984805,0
turbo,TESLA-OTC,1788132360,346.138135,345.518585,346.177565,344.761205,0
turbo,TESLA-OTC,1788132420,345.535195,346.050575,346.196455,345.219975,0
turbo,TESLA-OTC,1788132480,346.039475,346.197955,346.779385,346.039475,0
